client,gender,amount,card,retail_service,country,timestamp
Gretal Salter,Female,"€88,96",americanexpress,Beauty,Brazil,3:52:47
Farrah Zuppa,Female,"€24,89",americanexpress,Movies,Portugal,1:59:33
Bentley Dundon,Male,"€78,10",americanexpress,Books,Brazil,5:32:22
Selina Amoore,Agender,"€71,92",mastercard,Electronics,France,3:11:32
Moise Clarke-Williams,Male,"€7,06",americanexpress,Grocery,France,0:25:45
Sanson Pedro,Male,"€88,64",visa,Garden,Portugal,18:27:34
Rheta Larcier,Female,"€79,84",americanexpress,Games,Argentina,16:55:25
Niels Como,Male,"€62,32",visa,Clothing,Argentina,19:24:43
Care Biddwell,Genderfluid,"€17,49",mastercard,Shoes,Brazil,4:16:34
Elijah Stanners,Male,"€46,98",americanexpress,Computers,Argentina,21:06:47
Garnette Giggs,Female,"€95,38",americanexpress,Electronics,France,5:26:16
Corinne Wishart,Female,"€96,91",americanexpress,Electronics,France,4:56:07
Albina Wisker,Female,"€51,26",americanexpress,Jewelry,Brazil,6:47:01
Bobbee Szwarc,Female,"€51,62",mastercard,Beauty,Brazil,4:19:38
Tybie Burndred,Female,"€90,90",visa,Beauty,Portugal,12:57:46
Buck Goodredge,Male,"€65,12",americanexpress,Kids,France,8:29:05
Phedra Huband,Female,"€80,84",americanexpress,Beauty,Brazil,18:25:11
Leroi Dowse,Male,"€69,39",visa,Tools,France,3:57:43
Nahum Reynoollds,Male,"€85,95",mastercard,Movies,France,9:23:42
Keeley Aspinal,Female,"€92,12",mastercard,Health,Portugal,5:31:56
Berget Methven,Female,"€60,23",americanexpress,Outdoors,Germany,14:32:02
Evan Lambrecht,Male,"€91,81",mastercard,Sports,Portugal,3:02:15
Jerrome Haggath,Male,"€94,24",mastercard,Jewelry,Spain,14:28:55
Darelle Sellar,Female,"€8,71",mastercard,Baby,Portugal,10:11:04
Joete Lanphier,Female,"€11,82",visa,Tools,France,3:34:32
Kendell Dranfield,Male,"€21,35",visa,Shoes,Portugal,7:14:44
Melvyn Criag,Male,"€82,26",visa,Toys,France,20:18:59
L;urette Wheildon,Female,"€34,53",mastercard,Automotive,Portugal,11:21:18
Pascale Kiddey,Male,"€60,40",visa,Kids,France,7:27:34
Kaleb Kinsley,Male,"€17,26",americanexpress,Toys,Portugal,12:46:09
Der Margarson,Non-binary,"€67,49",visa,Kids,Spain,21:33:27
Ethan Issett,Male,"€64,70",visa,Automotive,Argentina,21:26:58
Rosmunda Chandler,Female,"€26,28",americanexpress,Garden,Portugal,4:07:55
Odelle Bithell,Non-binary,"€53,63",americanexpress,Toys,Portugal,10:30:04
Claire Worwood,Female,"€69,38",americanexpress,Beauty,Brazil,3:42:03
Paige Courtese,Male,"€43,61",mastercard,Music,France,9:38:59
Alisa Blackburn,Female,"€28,72",americanexpress,Clothing,Brazil,18:26:30
Amble Gudde,Male,"€58,63",mastercard,Tools,Portugal,4:18:45
Grace Spuner,Male,"€40,08",americanexpress,Kids,Brazil,2:32:42
Yorke Levick,Male,"€71,08",americanexpress,Books,Argentina,17:44:52
Liva Heam,Agender,"€44,01",visa,Games,Brazil,19:55:12
Giffie Chesnut,Male,"€88,85",visa,Jewelry,Argentina,17:52:11
Bondy Cahalan,Male,"€41,81",mastercard,Sports,Spain,8:43:56
Sibella Brugger,Female,"€98,44",americanexpress,Outdoors,Brazil,3:21:20
Charlean Giacobini,Polygender,"€86,30",americanexpress,Movies,Brazil,23:48:34
Courtnay Anthonies,Male,"€13,70",mastercard,Games,France,6:32:52
Berte Glaysher,Female,"€17,84",mastercard,Garden,France,2:43:23
Emelyne Moffett,Female,"€20,18",americanexpress,Health,Argentina,11:35:37
Cordell Botly,Male,"€64,88",americanexpress,Games,France,10:15:43
Thorny Duesbury,Genderfluid,"€5,53",americanexpress,Grocery,Brazil,21:12:37
Ted Togher,Female,"€73,80",americanexpress,Tools,Brazil,11:54:18
Walker Whitney,Male,"€83,13",visa,Home,Portugal,15:08:15
Kele Headrick,Male,"€31,67",mastercard,Books,Brazil,22:50:19
Ibbie Firminger,Female,"€82,20",mastercard,Toys,Argentina,2:58:47
Parsifal Redhead,Male,"€63,25",visa,Books,Portugal,11:46:05
Nahum Morrowe,Male,"€9,91",mastercard,Beauty,Brazil,12:30:43
Jean Pearman,Male,"€10,10",mastercard,Health,Argentina,2:27:24
Brit Ainsworth,Female,"€64,85",mastercard,Health,France,13:40:38
Hadlee Lackmann,Male,"€80,57",visa,Electronics,France,19:17:19
Jimmie Samart,Genderqueer,"€69,08",mastercard,Grocery,Brazil,20:52:21
Gav Daintrey,Male,"€24,93",americanexpress,Toys,Portugal,6:30:48
Pacorro Cecil,Male,"€60,66",mastercard,Sports,Portugal,20:33:15
Gary Dosdale,Male,"€46,46",visa,Tools,France,9:16:18
Lora Brixey,Female,"€12,63",mastercard,Kids,Argentina,7:21:40
Noe Tabbernor,Male,"€44,00",visa,Health,Portugal,0:51:56
Berke Shapter,Male,"€65,55",visa,Electronics,France,15:40:06
Lewiss Colum,Male,"€2,76",americanexpress,Games,France,12:07:04
Sloan Osgordby,Male,"€96,94",americanexpress,Outdoors,France,11:15:25
Marlowe Ravenscraft,Male,"€42,81",visa,Shoes,Brazil,17:02:42
Duncan Dechelle,Male,"€15,94",americanexpress,Sports,Portugal,15:20:34
Clareta Nel,Female,"€39,47",americanexpress,Tools,Germany,9:09:06
Reinwald Snare,Male,"€14,12",americanexpress,Tools,Argentina,23:14:50
Ruddy Teresse,Male,"€80,44",americanexpress,Tools,Portugal,12:43:18
Cacilie Stanbra,Female,"€6,22",americanexpress,Industrial,Portugal,7:55:48
Alexandro Soughton,Male,"€48,36",americanexpress,Computers,France,20:04:28
Nerta Ferneyhough,Female,"€81,31",americanexpress,Shoes,Brazil,18:25:45
Elaina Reagan,Female,"€11,15",mastercard,Music,France,7:39:56
Vida Girardini,Female,"€17,54",americanexpress,Movies,Brazil,7:27:04
Symon Minelli,Male,"€77,24",mastercard,Tools,Portugal,18:46:03
Vanda Hynd,Genderqueer,"€52,72",visa,Garden,Portugal,19:16:21
Tabby Lamacraft,Genderqueer,"€99,68",visa,Jewelry,Germany,0:00:32
Sigismond Watson,Male,"€96,43",visa,Sports,Brazil,16:27:49
Harri Phalip,Female,"€22,56",mastercard,Garden,Argentina,19:02:44
Jedediah Ashenhurst,Male,"€9,24",visa,Books,Portugal,4:59:20
Hy Housiaux,Male,"€81,93",mastercard,Automotive,France,6:07:40
Packston Leckenby,Male,"€66,55",visa,Garden,Brazil,17:50:20
Damian Bollam,Male,"€86,16",mastercard,Grocery,Portugal,12:09:59
Misty Goodhay,Female,"€49,83",visa,Games,Brazil,21:54:30
Reece Drinkeld,Male,"€55,89",americanexpress,Electronics,Germany,12:30:02
Warren Leinster,Male,"€46,01",mastercard,Movies,Portugal,23:24:06
Nolana Hedingham,Agender,"€33,52",americanexpress,Books,France,12:45:16
Bari Harriss,Female,"€92,93",mastercard,Shoes,Argentina,4:25:32
Anallise Gerred,Female,"€16,46",visa,Health,Argentina,11:43:48
Sheila-kathryn Oxbrough,Female,"€0,04",mastercard,Games,Brazil,11:39:22
Carly Walster,Male,"€22,31",americanexpress,Electronics,Argentina,4:22:57
Lanae Cleugher,Female,"€25,13",mastercard,Movies,Brazil,10:13:44
Uta Kondratenya,Female,"€96,88",americanexpress,Industrial,France,10:56:49
Anderson Ferfulle,Male,"€29,97",americanexpress,Home,France,7:40:19
Julieta Dran,Female,"€78,67",visa,Books,France,12:40:02
Filberte Lampet,Male,"€21,90",americanexpress,Home,Portugal,10:13:34
Freddie Hasselby,Female,"€50,69",visa,Music,France,3:22:06
Enrico Dunabie,Male,"€34,61",mastercard,Books,Portugal,12:31:51
Carin Abade,Female,"€58,43",americanexpress,Grocery,France,6:44:21
Sigrid Skellington,Female,"€20,79",mastercard,Jewelry,Brazil,10:32:44
Fleur Stobbie,Female,"€94,25",visa,Baby,France,15:43:16
Adi Duthy,Female,"€77,15",americanexpress,Home,France,6:52:55
Alis Evins,Female,"€18,40",visa,Movies,Brazil,20:11:03
Antone Netley,Male,"€40,96",americanexpress,Tools,Brazil,10:30:26
Kipp Williscroft,Female,"€17,29",americanexpress,Industrial,Portugal,4:34:38
Leola Railton,Female,"€93,38",mastercard,Movies,Argentina,16:54:09
Leland Felkin,Male,"€92,87",mastercard,Grocery,Brazil,6:56:04
Roman Trustram,Male,"€92,52",americanexpress,Home,Portugal,23:49:39
Doloritas Clyma,Female,"€76,43",visa,Garden,Brazil,0:28:41
Christie MacKay,Male,"€70,18",mastercard,Beauty,Portugal,19:05:59
Lay Bulman,Male,"€77,53",mastercard,Electronics,Brazil,0:49:11
Lilias Duckering,Female,"€92,07",visa,Outdoors,France,13:25:15
Bald Domino,Male,"€79,09",visa,Games,France,18:46:48
Marshall Melburg,Male,"€74,75",visa,Clothing,Argentina,18:57:56
Lyssa Di Franceschi,Female,"€61,51",mastercard,Beauty,Brazil,8:15:50
Jarad Gullyes,Male,"€13,96",americanexpress,Sports,Portugal,21:38:20
Wendie Balke,Female,"€81,47",americanexpress,Books,France,7:25:01
Marv Sculpher,Male,"€33,49",americanexpress,Kids,Portugal,13:34:07
Ediva Langhorne,Female,"€32,08",americanexpress,Baby,Brazil,5:19:15
Shelby Atyeo,Male,"€13,72",visa,Sports,Portugal,9:20:16
Alfie Lamborn,Female,"€58,91",visa,Garden,France,2:12:58
Chryste Ovell,Female,"€20,57",mastercard,Jewelry,Brazil,1:03:07
Yardley Atcock,Male,"€58,35",americanexpress,Baby,Portugal,3:10:19
Clemmie Cubbon,Female,"€9,69",americanexpress,Beauty,France,2:49:54
Dov Soutar,Male,"€84,50",mastercard,Baby,Argentina,22:53:32
Zared Adriani,Male,"€15,75",visa,Health,Spain,9:29:40
Weber Plowell,Male,"€5,68",americanexpress,Kids,Portugal,13:29:21
Munmro Rusted,Male,"€49,37",mastercard,Home,Germany,23:16:31
Coral Aleksankin,Female,"€52,03",americanexpress,Baby,Portugal,22:43:55
Carolyn Papierz,Female,"€32,45",americanexpress,Industrial,Argentina,13:58:13
Jacquette Eisak,Female,"€88,33",visa,Health,France,21:35:12
Petronella Uvedale,Female,"€56,32",visa,Computers,Brazil,0:43:15
Olin Mattson,Male,"€46,56",mastercard,Electronics,Brazil,14:35:58
Carri Perazzo,Female,"€61,18",americanexpress,Beauty,Argentina,1:19:57
Meg Eddowis,Female,"€81,51",visa,Toys,Brazil,8:28:11
Irwinn Babbidge,Agender,"€93,13",americanexpress,Clothing,Brazil,17:40:27
Dorelia Ilyushkin,Female,"€33,53",americanexpress,Health,France,16:39:11
Junia Brugden,Female,"€35,11",americanexpress,Movies,Brazil,23:11:15
Terrance Feldhorn,Male,"€72,09",visa,Outdoors,Portugal,14:22:14
Bethina Scoyles,Female,"€78,76",americanexpress,Health,Germany,4:42:46
Winonah Bows,Female,"€89,04",visa,Shoes,Argentina,13:34:07
Casar Knevet,Genderfluid,"€4,72",mastercard,Tools,Portugal,15:03:31
Drake Yurov,Male,"€45,45",americanexpress,Electronics,France,12:05:50
Joycelin Besantie,Female,"€70,16",americanexpress,Health,Argentina,22:05:49
Ulises Kimbury,Male,"€14,03",americanexpress,Industrial,France,18:40:27
Kathleen Deane,Female,"€48,94",visa,Outdoors,Brazil,14:32:52
Tessie Pryer,Female,"€39,56",americanexpress,Beauty,Argentina,14:30:10
Stacia Ivy,Female,"€56,17",mastercard,Garden,Portugal,3:24:11
Bernarr MacCaig,Male,"€47,29",mastercard,Garden,Portugal,0:26:19
Boycey Dennehy,Male,"€88,50",americanexpress,Electronics,Portugal,11:15:54
Talia Edser,Female,"€77,03",visa,Grocery,France,12:36:45
Jemmy Cordy,Female,"€26,50",americanexpress,Beauty,France,0:59:07
Robinia Middleditch,Non-binary,"€74,89",visa,Jewelry,Brazil,21:49:10
Bryanty Hasard,Male,"€6,62",visa,Health,France,11:51:02
Chase Vedyasov,Male,"€79,28",mastercard,Tools,Brazil,5:09:27
Stanford Stoyles,Male,"€48,38",americanexpress,Electronics,Argentina,10:12:39
Rosamund Southworth,Female,"€17,45",mastercard,Games,Brazil,6:56:21
Merissa Waghorn,Female,"€54,36",visa,Movies,Brazil,19:30:55
Alexander Di Francesco,Male,"€23,78",americanexpress,Shoes,Argentina,8:18:04
Sylvan Lemarie,Male,"€80,58",visa,Outdoors,France,7:21:55
Marin Jenno,Female,"€47,84",visa,Kids,Argentina,6:44:22
Esteban Cahey,Male,"€95,46",americanexpress,Electronics,Brazil,22:17:54
Akim Treweek,Male,"€37,85",mastercard,Grocery,France,1:34:39
Teddie Napton,Male,"€3,22",visa,Beauty,France,2:03:32
Archie Beddin,Male,"€98,81",americanexpress,Kids,Germany,18:58:43
Flora Kydde,Female,"€34,83",mastercard,Automotive,Brazil,20:35:37
Ulberto Skeete,Male,"€8,38",visa,Jewelry,Portugal,16:18:33
Harman Bibey,Male,"€44,06",mastercard,Tools,Brazil,9:03:00
Miquela Ralestone,Female,"€99,83",visa,Home,Portugal,6:44:27
Bren Borham,Male,"€62,37",americanexpress,Clothing,Brazil,13:10:26
Lazar Gagan,Male,"€47,99",mastercard,Grocery,Brazil,23:41:54
Remus Chalcraft,Male,"€49,89",americanexpress,Kids,Germany,1:31:01
Laurella Shelp,Female,"€55,39",visa,Toys,Brazil,14:59:56
Kenneth Castagnet,Agender,"€78,63",mastercard,Outdoors,France,8:53:53
Linc Yashunin,Male,"€69,18",visa,Toys,Brazil,8:10:53
Janean Crossingham,Female,"€7,04",visa,Baby,France,17:48:02
Isabeau Accombe,Female,"€54,08",visa,Grocery,Argentina,2:52:37
Deane Neve,Female,"€10,47",mastercard,Computers,France,0:33:15
Oralia Mourton,Female,"€23,14",visa,Clothing,Brazil,7:04:20
Zahara Cornew,Female,"€33,85",mastercard,Sports,Argentina,16:40:32
Fey Chastanet,Female,"€88,05",visa,Automotive,France,12:57:36
Corette Epinay,Female,"€27,46",visa,Clothing,France,15:59:26
Jemimah Bleyman,Female,"€21,54",mastercard,Garden,France,5:42:12
Lauren Pereira,Genderfluid,"€64,50",americanexpress,Games,Brazil,9:28:49
Padraic Ketch,Male,"€7,84",mastercard,Health,France,4:00:09
Patty Mangenet,Female,"€44,90",visa,Beauty,France,1:19:06
Sheilah Whannel,Female,"€90,09",visa,Music,France,15:15:07
Zacharias Hatliffe,Male,"€61,32",visa,Games,Portugal,15:35:46
Sholom Craggs,Male,"€85,32",visa,Toys,Portugal,10:43:50
Baillie Burnsides,Male,"€91,36",mastercard,Home,France,1:54:23
Lemar Bence,Male,"€97,00",mastercard,Shoes,France,20:28:18
Urbain Butchart,Male,"€70,02",mastercard,Home,Brazil,15:54:40
Novelia Renals,Female,"€9,44",mastercard,Baby,Brazil,14:59:09
Karly Cornock,Female,"€93,28",visa,Garden,France,1:13:44
Gillie Messom,Female,"€82,11",visa,Toys,Portugal,17:37:42
Carlotta Steagall,Female,"€6,76",visa,Tools,France,0:44:05
Margy Walstow,Female,"€57,31",americanexpress,Toys,Portugal,1:30:19
Jacquette Isacsson,Female,"€77,53",americanexpress,Outdoors,France,3:57:55
Meghann Tabram,Female,"€51,70",visa,Computers,Brazil,22:23:17
Denis Vina,Male,"€60,40",visa,Tools,Brazil,3:19:21
Stevy Yanshonok,Male,"€71,98",mastercard,Toys,France,19:13:36
Andras Finders,Male,"€48,09",mastercard,Electronics,Brazil,20:48:10
Flossie Glasebrook,Female,"€33,07",americanexpress,Movies,France,6:29:16
Jaquelyn Crowthe,Female,"€8,32",americanexpress,Shoes,Portugal,8:31:20
Deck Hatherall,Male,"€62,24",americanexpress,Games,Brazil,18:06:53
Bary Percifull,Male,"€59,51",mastercard,Jewelry,Argentina,21:12:18
Fey Kohnert,Female,"€77,00",americanexpress,Tools,Portugal,16:56:56
Ulrikaumeko Cholerton,Female,"€79,72",visa,Games,Portugal,0:46:27
Lazar Bleby,Male,"€92,49",visa,Garden,Brazil,15:43:39
Garreth Quartly,Male,"€15,60",mastercard,Industrial,Spain,0:46:46
Bella Lepper,Female,"€59,39",visa,Movies,France,21:30:53
Daryl Cancellieri,Male,"€37,75",mastercard,Garden,France,6:05:51
Konstance Loynton,Female,"€5,20",visa,Shoes,Brazil,21:20:15
Stillmann Wheadon,Male,"€11,26",mastercard,Automotive,Brazil,16:54:29
Colver McRoberts,Male,"€76,64",mastercard,Electronics,France,23:30:00
Emlyn Shucksmith,Female,"€27,85",mastercard,Beauty,Portugal,22:49:24
Godfry Caff,Male,"€69,08",visa,Computers,Argentina,21:45:37
Charlot Attoe,Female,"€77,88",visa,Toys,Portugal,11:28:17
Urson Le Moucheux,Male,"€83,08",mastercard,Health,Argentina,10:02:29
Darnall Janks,Male,"€17,97",americanexpress,Movies,Portugal,19:13:12
Linea Cromleholme,Female,"€53,51",mastercard,Grocery,Brazil,0:21:40
Emiline Kiddell,Female,"€87,25",americanexpress,Music,France,7:58:41
Zandra Woodes,Female,"€44,40",mastercard,Industrial,Brazil,22:41:39
Hyacinthia Cullingford,Female,"€74,95",visa,Movies,Portugal,23:35:49
Cristie Middis,Female,"€68,84",americanexpress,Jewelry,France,8:33:41
Carol Rutt,Female,"€15,42",visa,Movies,Argentina,22:57:03
Jared Espie,Male,"€64,63",americanexpress,Grocery,France,16:08:30
Tish Stowgill,Female,"€34,60",americanexpress,Outdoors,Portugal,15:08:51
Augustine Speares,Male,"€99,05",visa,Industrial,Brazil,14:58:01
Forrester Royall,Male,"€40,14",americanexpress,Health,Portugal,22:59:18
Nowell Hunnisett,Male,"€93,92",mastercard,Shoes,Portugal,2:11:24
Herby Sharvell,Non-binary,"€83,73",visa,Baby,Portugal,8:10:26
Winne Ewer,Female,"€63,54",visa,Outdoors,France,12:07:01
Lotte Douty,Female,"€5,99",visa,Computers,Brazil,18:13:59
Lorianne Matveyev,Female,"€25,91",visa,Toys,France,4:11:22
Maris Whaplington,Female,"€58,64",mastercard,Electronics,Portugal,5:08:57
Quinlan Boome,Male,"€66,71",mastercard,Automotive,Brazil,21:55:54
Janella Shewry,Female,"€5,95",visa,Automotive,Brazil,4:46:50
Louie Shrigley,Male,"€17,06",visa,Outdoors,Portugal,9:35:20
Amby Draper,Male,"€67,09",visa,Beauty,Portugal,7:02:50
Georgie Delooze,Female,"€77,87",visa,Home,Portugal,1:48:12
Jose Herche,Male,"€27,65",americanexpress,Jewelry,Argentina,17:25:09
Wilona De Ath,Female,"€59,07",americanexpress,Toys,Argentina,17:10:04
Diane Vivien,Non-binary,"€11,48",americanexpress,Movies,Brazil,22:42:28
Shane Verna,Male,"€93,83",mastercard,Outdoors,Brazil,11:35:23
Burke Abdon,Bigender,"€92,54",visa,Garden,France,2:07:43
Adena Wakelam,Female,"€22,83",americanexpress,Tools,Argentina,6:24:47
Charlene Zambonini,Female,"€55,82",mastercard,Computers,Brazil,3:58:58
Isak Anderbrugge,Male,"€21,72",americanexpress,Industrial,France,6:00:50
Nissy Dikes,Female,"€7,16",visa,Garden,Portugal,16:14:13
Teddie Amys,Female,"€25,20",visa,Home,France,4:42:34
Sherline Dore,Female,"€50,42",americanexpress,Automotive,Brazil,2:01:34
Aaron Gaynesford,Agender,"€26,97",visa,Baby,France,5:47:58
Mikey Cords,Male,"€4,83",mastercard,Music,Spain,20:01:05
Estevan Filpo,Male,"€32,36",americanexpress,Electronics,France,14:43:36
Bowie Soigne,Male,"€24,62",americanexpress,Jewelry,France,4:05:44
Nevins Lebbern,Male,"€68,52",mastercard,Movies,Portugal,19:30:28
Shirline Bridden,Female,"€25,11",americanexpress,Movies,Brazil,6:06:03
Loria Boxhall,Female,"€20,29",visa,Jewelry,Brazil,2:45:29
Pattin Hauck,Male,"€38,06",mastercard,Home,Argentina,5:40:14
Bennett Roz,Genderfluid,"€72,01",americanexpress,Music,Argentina,15:24:04
Bryant Piddock,Male,"€10,57",mastercard,Shoes,Argentina,12:49:33
Bernardina Jockle,Female,"€60,58",visa,Industrial,Argentina,7:11:27
Alice Vaadeland,Female,"€65,94",americanexpress,Industrial,Brazil,14:11:45
Tracee Ivell,Female,"€53,55",mastercard,Industrial,Brazil,17:13:53
Cecilla Dickons,Female,"€62,93",mastercard,Toys,France,6:01:54
Dukie McMeeking,Genderfluid,"€81,13",visa,Computers,France,15:23:04
Jerrie Albrecht,Male,"€80,25",visa,Home,France,1:39:47
Barbaraanne Huddles,Bigender,"€15,14",visa,Music,Portugal,4:32:34
Konstantin Pendrigh,Genderfluid,"€37,07",visa,Outdoors,France,11:41:32
Sloan Jann,Male,"€68,12",mastercard,Computers,Brazil,9:35:23
Lavina Zambonini,Female,"€44,12",americanexpress,Shoes,Argentina,9:54:15
Alric Blackborow,Male,"€6,29",americanexpress,Shoes,France,1:08:24
Klement Maunders,Male,"€22,35",americanexpress,Computers,France,8:24:02
Max MacTrustey,Female,"€94,37",visa,Music,Brazil,23:36:27
Cody Wyse,Male,"€62,61",americanexpress,Industrial,Brazil,1:27:51
Tobin Chadwen,Male,"€83,25",americanexpress,Baby,Portugal,9:40:06
Pauline Gollard,Female,"€77,47",americanexpress,Grocery,Brazil,7:43:16
Gusta North,Female,"€60,25",americanexpress,Music,Brazil,16:03:58
Pyotr Stanlake,Male,"€95,19",visa,Books,France,16:20:52
Rorke Jerke,Male,"€37,09",americanexpress,Music,Brazil,0:14:28
Jacques Gidney,Male,"€16,26",visa,Music,Argentina,21:54:59
Augustine Philippe,Female,"€87,50",mastercard,Computers,Argentina,5:35:45
Jess Filyashin,Male,"€87,94",mastercard,Computers,Portugal,3:22:45
Zaneta Linde,Female,"€95,78",visa,Health,France,17:50:07
Moise Youthed,Male,"€24,60",visa,Toys,Portugal,18:32:05
Rosabella Vakhrushev,Female,"€37,16",mastercard,Garden,Brazil,16:12:16
Casi Micah,Bigender,"€61,86",mastercard,Movies,France,11:44:19
Janeva Abriani,Female,"€19,93",visa,Shoes,Brazil,14:43:50
Blisse Eckart,Female,"€94,09",visa,Jewelry,France,14:39:57
Boony Danielski,Male,"€98,51",visa,Grocery,France,9:12:54
Geraldine Townsend,Female,"€38,24",mastercard,Jewelry,Portugal,8:39:12
Dorie Tilbey,Female,"€23,87",visa,Kids,France,9:32:32
Terrie Moland,Female,"€60,14",mastercard,Health,Brazil,11:33:26
Lind Farrand,Female,"€13,61",mastercard,Home,Portugal,17:33:12
Ram Thornhill,Male,"€7,88",americanexpress,Kids,Brazil,8:55:24
Cherilynn Garr,Bigender,"€93,48",americanexpress,Baby,Argentina,2:15:51
Halli Alwell,Female,"€75,42",mastercard,Beauty,Portugal,8:40:12
Kerwin Kynton,Male,"€31,89",mastercard,Books,Portugal,10:01:58
Quillan Payfoot,Male,"€56,83",americanexpress,Jewelry,Brazil,2:22:05
Holly Collinge,Male,"€61,90",americanexpress,Books,Brazil,5:42:40
Courtnay Braysher,Male,"€23,07",americanexpress,Computers,Germany,1:46:28
Bryant Pallis,Male,"€45,81",visa,Jewelry,Brazil,7:41:49
Natala Harston,Female,"€4,44",mastercard,Beauty,Portugal,16:36:54
Bevan Tezure,Male,"€29,20",visa,Movies,France,17:57:07
Wenona Ginner,Female,"€31,68",visa,Clothing,Portugal,17:53:49
Tammy Pritchitt,Male,"€27,41",americanexpress,Grocery,Brazil,19:22:56
Ermina Burless,Female,"€10,66",mastercard,Toys,Brazil,10:24:13
Laureen Thraves,Female,"€3,27",visa,Computers,Portugal,12:55:39
Phyllis Guillotin,Female,"€97,09",mastercard,Grocery,Portugal,0:44:33
Hilary Luckcuck,Male,"€79,47",mastercard,Shoes,France,21:54:36
Lionello Choppen,Male,"€33,63",visa,Grocery,Germany,20:39:29
Kaycee Leband,Female,"€19,14",americanexpress,Tools,Brazil,12:53:57
Sasha Petriello,Male,"€71,11",americanexpress,Clothing,France,15:35:08
Rebekkah Bennallck,Genderfluid,"€84,16",visa,Shoes,Argentina,12:15:09
Anne-marie Donson,Genderqueer,"€74,76",mastercard,Grocery,Brazil,5:50:02
Dulcea Stamps,Genderqueer,"€30,03",mastercard,Automotive,Portugal,12:19:08
Ardella Ladyman,Female,"€36,21",visa,Electronics,Portugal,11:49:57
Edyth Timmes,Female,"€45,65",visa,Jewelry,France,20:36:51
Demott Bain,Male,"€30,39",visa,Garden,France,6:26:30
Gerome Pevreal,Male,"€83,69",mastercard,Computers,Brazil,1:34:39
Gwendolin Peschmann,Female,"€2,99",visa,Shoes,Brazil,20:59:24
Alwin Renshall,Polygender,"€91,39",americanexpress,Tools,Argentina,16:15:01
Xylina Dabbs,Female,"€12,31",americanexpress,Kids,Portugal,16:41:40
Bobine Bertenshaw,Female,"€44,80",americanexpress,Shoes,France,13:28:35
Sholom Reed,Male,"€94,21",americanexpress,Sports,France,15:55:33
Bernie McBryde,Genderfluid,"€78,22",mastercard,Computers,France,0:00:49
Adriane Brundill,Female,"€86,77",americanexpress,Baby,Argentina,9:10:31
Randi Ivashkov,Female,"€54,03",americanexpress,Shoes,Portugal,15:32:54
Omero Bignall,Male,"€32,85",americanexpress,Toys,France,19:23:33
Reine Grundell,Genderfluid,"€36,83",americanexpress,Home,Argentina,1:22:48
Avril Cheesley,Female,"€30,59",visa,Baby,France,22:59:20
Buddie Kinsell,Male,"€16,27",visa,Electronics,Portugal,8:58:28
Raimundo Croy,Male,"€96,94",visa,Clothing,Argentina,15:19:32
Cello Szimon,Bigender,"€81,49",mastercard,Electronics,Brazil,8:38:15
Penny Wensley,Female,"€35,26",visa,Toys,Argentina,1:49:44
Guenevere Poppy,Female,"€36,30",visa,Baby,Argentina,20:47:26
Lynnette Klaessen,Female,"€37,22",mastercard,Books,Brazil,12:18:49
Hadleigh Filipic,Male,"€98,56",americanexpress,Computers,Brazil,14:36:12
Ryon Fawdry,Male,"€86,07",mastercard,Games,France,3:14:21
Bennett Dye,Male,"€25,26",americanexpress,Health,Portugal,3:40:43
York Skyram,Male,"€47,67",americanexpress,Books,Argentina,19:04:12
Ekaterina Yorkston,Female,"€87,76",visa,Beauty,Brazil,9:05:38
Devonna Sharman,Female,"€57,94",americanexpress,Tools,Argentina,20:54:58
Dan Davidsohn,Male,"€29,90",visa,Electronics,Portugal,22:36:54
Robbin Lechelle,Female,"€75,29",americanexpress,Home,France,13:50:50
Kalie Perton,Female,"€95,58",mastercard,Health,Argentina,22:48:58
Lem Van Velden,Male,"€97,09",visa,Tools,Portugal,15:13:56
Bette Cherryman,Female,"€70,32",visa,Computers,France,2:43:02
Felicdad Senchenko,Female,"€3,80",mastercard,Clothing,Argentina,15:02:18
Pier Matuska,Bigender,"€33,08",visa,Beauty,Portugal,22:15:23
Julina Storck,Female,"€47,62",americanexpress,Games,France,19:30:13
Charmian Zack,Female,"€45,89",visa,Music,Brazil,0:21:11
Maxine Collings,Genderqueer,"€22,90",americanexpress,Computers,Argentina,1:35:56
Sollie Polino,Male,"€40,66",mastercard,Toys,Portugal,8:22:33
Kitty Wallenger,Polygender,"€82,08",mastercard,Baby,Argentina,7:17:41
Lawrence McQuirk,Male,"€18,94",mastercard,Automotive,Portugal,14:07:11
Frederik Sollon,Male,"€18,35",visa,Shoes,Portugal,22:31:49
Grove Lavallie,Male,"€99,52",mastercard,Clothing,Portugal,11:03:36
Vivie Norfolk,Female,"€72,47",visa,Toys,Portugal,4:18:07
Quintina MacClay,Female,"€41,07",visa,Outdoors,Portugal,11:35:32
Norbert Jarrold,Male,"€49,57",americanexpress,Home,Portugal,17:54:52
Stormi Hintzer,Female,"€57,66",visa,Electronics,France,19:52:39
Dur Targetter,Male,"€87,02",mastercard,Movies,France,11:58:01
Virginia Dennison,Female,"€96,51",americanexpress,Jewelry,Brazil,21:01:25
Nial Fincham,Genderqueer,"€44,44",visa,Health,Brazil,8:11:01
Muffin Hinze,Female,"€93,91",americanexpress,Games,Brazil,19:45:17
Althea Eisak,Female,"€96,03",visa,Beauty,Brazil,6:28:45
