client,gender,amount,card,retail_service,country,timestamp
Selma Belly,Female,"€95,52",americanexpress,Beauty,France,21:01:21
Sarge Theuss,Male,"€67,70",visa,Computers,Portugal,21:02:11
Nathanial Antoniou,Male,"€69,98",visa,Automotive,Argentina,9:09:37
Seth Dowall,Male,"€49,31",visa,Kids,France,4:10:57
Felice MacGahey,Female,"€22,13",mastercard,Shoes,Portugal,16:52:42
Roy Vasile,Male,"€20,45",mastercard,Outdoors,France,2:55:32
Kaylil Gilchriest,Female,"€37,02",visa,Automotive,Portugal,5:55:23
Shanan McGray,Male,"€25,06",mastercard,Home,Brazil,21:24:29
Trina Colenutt,Female,"€36,15",mastercard,Grocery,Portugal,13:19:18
Charlton Elfes,Male,"€70,62",visa,Movies,Brazil,17:34:35
Somerset Shambrooke,Polygender,"€89,88",americanexpress,Electronics,France,14:37:45
Bruis Balazin,Male,"€7,55",visa,Movies,Brazil,12:59:53
Joelly Seary,Female,"€18,00",americanexpress,Grocery,France,13:47:14
Desi Cleveland,Male,"€32,24",mastercard,Kids,Portugal,22:06:25
Gaile Dudderidge,Male,"€54,66",visa,Computers,Brazil,14:29:46
Agosto Calveley,Male,"€7,43",visa,Health,Portugal,7:19:30
Meredith Shipway,Female,"€6,05",visa,Jewelry,Portugal,18:50:21
Giulio Halladey,Male,"€46,07",mastercard,Tools,Spain,11:25:59
Darsey O'Neil,Female,"€76,51",americanexpress,Outdoors,Portugal,23:52:05
Conn Craig,Male,"€30,24",visa,Music,Brazil,8:37:21
Hermine Veillard,Female,"€97,33",americanexpress,Electronics,Brazil,10:03:58
Cybill Ewell,Polygender,"€51,01",mastercard,Automotive,Brazil,14:56:32
Jean Parfrey,Male,"€1,20",americanexpress,Books,Spain,4:25:53
Karissa Richings,Female,"€96,55",visa,Industrial,France,22:46:14
Dudley Davydochkin,Male,"€0,57",americanexpress,Jewelry,Argentina,10:12:43
Flory Bodesson,Male,"€79,69",visa,Garden,Brazil,8:23:37
Farleigh Shorey,Male,"€19,49",visa,Shoes,France,15:50:30
Deane Crux,Female,"€93,81",americanexpress,Games,France,14:22:31
Hyacinth Bewicke,Female,"€78,17",americanexpress,Industrial,Argentina,4:03:58
Axel Colston,Male,"€65,26",visa,Tools,France,23:08:45
Bev Hessing,Male,"€27,40",visa,Clothing,France,6:48:25
Carr Argent,Male,"€45,80",visa,Clothing,Brazil,10:16:27
Lenette Hagard,Female,"€40,17",mastercard,Computers,Argentina,4:07:17
Currie Heaven,Male,"€50,72",mastercard,Garden,Argentina,17:22:35
Pascale Bodd,Male,"€58,87",americanexpress,Automotive,Portugal,1:01:05
Ardella Euler,Female,"€44,21",mastercard,Games,France,15:52:50
Amelina Yeldham,Female,"€2,66",americanexpress,Health,France,23:04:24
Hamlen Windress,Male,"€73,93",americanexpress,Baby,Germany,22:29:31
Andre Smartman,Male,"€61,03",visa,Clothing,Portugal,16:05:21
Pryce Leif,Male,"€5,27",mastercard,Electronics,Portugal,13:08:31
Rockwell Blackaby,Male,"€20,31",visa,Beauty,Argentina,21:21:39
Virgina Gillison,Female,"€81,06",visa,Home,Portugal,5:22:18
Concordia Kynder,Female,"€7,34",americanexpress,Baby,France,1:07:59
Serene McKinn,Female,"€60,96",mastercard,Electronics,Brazil,13:47:41
Lloyd Lawlor,Male,"€76,87",americanexpress,Toys,Portugal,1:26:01
Mimi Hinksen,Female,"€90,38",americanexpress,Grocery,Argentina,4:23:43
Corie Coats,Female,"€70,18",americanexpress,Grocery,France,3:45:07
Wrennie McArdle,Female,"€73,55",americanexpress,Music,Argentina,22:21:02
Tessi Fomichkin,Bigender,"€11,91",americanexpress,Baby,Brazil,20:54:42
Saloma Hehir,Female,"€62,64",mastercard,Grocery,Argentina,10:33:20
Bent Palleske,Male,"€90,33",americanexpress,Health,Brazil,19:09:34
Flossi Arnal,Female,"€98,00",visa,Beauty,Brazil,2:20:53
Cesar Montacute,Male,"€51,69",americanexpress,Health,Brazil,2:24:51
Spence Fergyson,Male,"€83,02",visa,Games,France,4:26:54
Emelda Rofe,Female,"€75,64",visa,Toys,Argentina,4:45:35
Coral Enser,Genderfluid,"€0,56",americanexpress,Health,France,15:32:46
Taddeusz Grisedale,Male,"€54,60",visa,Tools,France,19:13:37
Lorita Oxbrow,Female,"€0,39",visa,Games,Argentina,23:36:27
Lucienne Capini,Female,"€58,23",visa,Grocery,Portugal,12:37:22
Artie Featley,Male,"€62,61",visa,Toys,France,9:21:49
Peta Lambe,Female,"€40,72",visa,Games,France,0:11:54
Wyatan Ungerecht,Male,"€19,32",visa,Movies,Portugal,10:49:28
Leese Dyos,Female,"€35,97",mastercard,Music,Germany,20:41:34
Ealasaid Collingwood,Female,"€16,04",visa,Clothing,Portugal,11:21:02
Maitilde Addionizio,Female,"€29,16",americanexpress,Toys,Brazil,2:08:23
Godwin Sisnett,Male,"€26,33",americanexpress,Toys,Portugal,18:53:28
Talbert Grieswood,Male,"€23,98",americanexpress,Movies,Brazil,23:43:58
Eal Kerfut,Male,"€81,78",mastercard,Computers,Portugal,14:01:10
Roldan MacCarrane,Male,"€46,89",mastercard,Music,Portugal,5:38:19
Hermia Petty,Female,"€71,99",visa,Grocery,Brazil,0:37:52
Raphael Dankersley,Male,"€79,48",americanexpress,Baby,France,12:10:55
Glen Channon,Male,"€14,02",mastercard,Jewelry,France,13:00:26
Rubia Astill,Genderqueer,"€14,65",mastercard,Automotive,France,8:22:23
Thia Bett,Female,"€42,29",americanexpress,Beauty,Portugal,5:56:11
Joanie Libbe,Bigender,"€91,23",mastercard,Garden,France,22:12:15
Ben des Remedios,Male,"€7,06",visa,Home,Argentina,18:21:14
Olvan Nutt,Male,"€78,95",mastercard,Grocery,Germany,2:46:21
Marcellus Goldsmith,Male,"€57,04",mastercard,Toys,France,21:09:50
Laughton Kearford,Male,"€30,76",mastercard,Sports,Portugal,9:01:48
Leila Speller,Female,"€87,85",americanexpress,Grocery,Brazil,14:34:55
Kit Bellon,Male,"€17,83",mastercard,Outdoors,Brazil,8:10:11
Frederic Karran,Male,"€66,36",mastercard,Outdoors,France,8:03:03
Brandtr Yuryshev,Male,"€44,18",mastercard,Baby,France,5:13:31
Carita Doggart,Female,"€1,86",americanexpress,Tools,Brazil,20:36:24
Aharon Wheadon,Male,"€35,24",americanexpress,Movies,Portugal,9:00:00
Garth Comizzoli,Male,"€6,66",visa,Computers,Portugal,11:26:22
Nowell Maymond,Male,"€68,97",mastercard,Garden,Portugal,19:29:06
Merrel Botterell,Male,"€33,12",americanexpress,Jewelry,Portugal,1:25:05
Roderich Marshland,Male,"€61,39",americanexpress,Electronics,France,3:57:48
Shanon Schimmang,Female,"€96,26",mastercard,Music,Portugal,18:54:59
Noach Easterby,Male,"€19,88",visa,Computers,Brazil,6:02:27
Michal Cobden,Female,"€44,83",mastercard,Electronics,Brazil,21:04:20
Arabel Rappa,Female,"€35,84",mastercard,Grocery,Brazil,3:25:53
Nichols Isson,Male,"€88,59",americanexpress,Health,Argentina,16:17:30
Lotty Billinge,Female,"€2,62",americanexpress,Movies,France,11:03:02
Lelia Polo,Female,"€11,91",mastercard,Kids,Portugal,19:25:41
Davey Brown,Bigender,"€94,46",visa,Computers,France,3:59:37
Ianthe Tirone,Female,"€9,33",americanexpress,Garden,Germany,3:57:31
Caroljean Forde,Genderqueer,"€94,36",mastercard,Garden,Argentina,15:57:39
Mahala Sealy,Female,"€79,94",mastercard,Automotive,Portugal,18:43:56
Fremont Heinzler,Male,"€93,40",visa,Baby,Portugal,3:44:14
Dion Stoggles,Male,"€70,75",americanexpress,Games,Portugal,23:43:05
Mitzi Haldane,Female,"€39,33",mastercard,Shoes,Brazil,12:44:35
Lina O' Brian,Female,"€23,31",mastercard,Home,Portugal,10:58:52
Ingmar Woliter,Male,"€31,19",visa,Industrial,Brazil,5:43:08
Kattie Farre,Female,"€30,59",americanexpress,Kids,Portugal,5:52:08
Elicia Worboy,Female,"€80,90",visa,Beauty,Brazil,21:34:49
Else Gebhardt,Female,"€94,27",americanexpress,Jewelry,France,3:46:23
Felike Morat,Male,"€54,75",americanexpress,Kids,Brazil,0:44:36
Garvey Deaconson,Male,"€53,85",mastercard,Shoes,Argentina,18:11:25
Sly Dudding,Agender,"€91,54",americanexpress,Sports,Argentina,4:37:03
Chrotoem Fend,Male,"€38,39",mastercard,Outdoors,Argentina,9:01:11
Alejandro Ugoni,Male,"€10,52",visa,Health,Brazil,17:33:45
Stevy Trevor,Male,"€0,04",americanexpress,Beauty,Germany,13:20:57
Prisca Franey,Genderqueer,"€20,36",visa,Home,Argentina,14:49:01
Marylynne Trye,Female,"€79,28",mastercard,Movies,Brazil,18:47:46
Fawn Stonbridge,Female,"€95,30",visa,Outdoors,Portugal,6:15:46
Darwin Pudsall,Male,"€29,40",mastercard,Sports,Argentina,20:10:49
Rosabella Knotte,Polygender,"€95,08",americanexpress,Sports,Brazil,14:46:47
Titus Beaushaw,Male,"€6,15",visa,Health,Argentina,2:57:08
Bo Plewright,Male,"€61,14",mastercard,Health,Brazil,0:21:13
Homerus Schoenfisch,Male,"€64,93",visa,Industrial,Portugal,6:06:17
Hamnet Bodemeaid,Male,"€74,28",americanexpress,Electronics,Brazil,15:30:45
Cammy Robak,Female,"€96,98",visa,Sports,France,16:40:45
Ashbey Klos,Male,"€1,84",mastercard,Tools,France,22:18:31
Gardy Bisterfeld,Male,"€68,09",mastercard,Outdoors,Brazil,3:28:29
Haley Zebedee,Female,"€78,63",americanexpress,Movies,France,4:55:01
Erina Feeny,Polygender,"€57,15",visa,Jewelry,Brazil,11:18:01
Allen Roser,Male,"€14,32",americanexpress,Music,France,18:39:38
Ellyn Czajka,Female,"€51,97",mastercard,Industrial,Spain,12:19:01
Angelo Brydon,Male,"€82,19",mastercard,Sports,Portugal,1:10:24
Brnaby Perkinson,Male,"€75,48",mastercard,Health,Portugal,19:11:54
Wilburt Haycraft,Male,"€90,60",mastercard,Health,Brazil,16:13:46
Sibylle Lindell,Female,"€86,48",mastercard,Outdoors,Portugal,19:35:37
Annie Hubbard,Female,"€55,37",mastercard,Grocery,Portugal,18:16:02
Marcile Sola,Female,"€49,22",visa,Games,France,0:10:00
Nathanael McHarry,Male,"€2,79",mastercard,Outdoors,Portugal,22:32:30
Zelda Lively,Female,"€75,09",mastercard,Books,Brazil,17:11:02
Orren Puckett,Male,"€7,91",mastercard,Health,Brazil,6:18:43
Nike Arter,Female,"€73,98",visa,Garden,Brazil,12:08:38
Wenda Odlin,Female,"€9,28",mastercard,Movies,Brazil,8:42:36
Gerick Geraldini,Male,"€2,52",mastercard,Automotive,Portugal,0:43:54
Maurene Longwood,Female,"€74,79",americanexpress,Computers,Portugal,11:45:26
Chandra Unworth,Bigender,"€76,51",americanexpress,Outdoors,Brazil,16:25:18
Ignatius Brandts,Male,"€12,25",visa,Automotive,Brazil,1:55:08
Tess Farress,Female,"€23,14",mastercard,Health,Argentina,4:57:22
Cherlyn Teligin,Female,"€92,66",americanexpress,Jewelry,Argentina,3:24:41
Howey Risso,Male,"€14,92",americanexpress,Jewelry,Argentina,0:24:58
Donna Jentges,Female,"€81,99",visa,Books,Brazil,4:51:26
Tobit Reoch,Male,"€80,82",mastercard,Tools,Argentina,20:54:08
Bel Munks,Female,"€48,65",mastercard,Industrial,Brazil,17:28:13
Shamus Adlem,Male,"€24,09",americanexpress,Electronics,Brazil,7:42:48
Egon Langley,Male,"€33,30",americanexpress,Kids,Argentina,17:25:17
Amara Wallage,Female,"€53,33",visa,Clothing,Portugal,20:41:46
Felicle Blanpein,Female,"€83,15",americanexpress,Movies,Brazil,18:04:49
Fidel Snedden,Male,"€46,48",mastercard,Computers,Brazil,20:13:54
Danice Guilbert,Female,"€28,71",americanexpress,Automotive,Portugal,8:16:48
Sidney Arrault,Male,"€1,40",visa,Beauty,France,17:50:02
Waldon Switland,Male,"€41,18",mastercard,Clothing,Brazil,5:44:23
Burnard Vodden,Male,"€97,18",mastercard,Grocery,Portugal,21:12:12
Mavis Wainscoat,Female,"€30,54",visa,Outdoors,Brazil,19:35:39
Sigfried Willingham,Male,"€95,35",mastercard,Electronics,France,21:24:12
Miran Braitling,Genderfluid,"€92,35",mastercard,Grocery,Argentina,5:12:38
Edmund Shelliday,Male,"€17,62",visa,Baby,Brazil,4:45:09
Leigh Subhan,Male,"€73,55",mastercard,Automotive,Brazil,21:41:33
Esra Sharvill,Male,"€0,14",mastercard,Shoes,France,10:54:34
Kass Claussen,Female,"€9,85",mastercard,Electronics,Brazil,22:51:59
Nolan Neill,Male,"€19,35",visa,Kids,Portugal,3:30:57
Patti Cuckson,Female,"€45,52",mastercard,Books,Portugal,20:54:23
Tatum Bryns,Female,"€19,53",americanexpress,Home,Portugal,3:16:15
Clive Kohrsen,Male,"€40,39",americanexpress,Garden,Portugal,12:28:12
Amelie Girardot,Female,"€46,32",americanexpress,Toys,Brazil,8:55:46
Madison Trewhitt,Male,"€64,90",mastercard,Garden,Portugal,1:58:36
Jorrie Nesbitt,Female,"€91,61",americanexpress,Health,Spain,4:56:46
Yorke Peevor,Male,"€97,79",mastercard,Books,France,12:58:48
Burty Showte,Male,"€78,54",mastercard,Books,Brazil,23:18:07
Rubina Trobe,Female,"€23,90",mastercard,Clothing,France,17:52:53
Phillida Myerscough,Female,"€89,63",mastercard,Computers,France,7:04:45
Scottie Clancy,Genderqueer,"€38,29",mastercard,Electronics,France,3:13:09
Jeremiah Iaduccelli,Male,"€0,41",visa,Toys,Brazil,11:17:14
Barret Boldison,Genderfluid,"€39,80",mastercard,Beauty,France,15:44:33
Osbourne Burniston,Male,"€80,28",americanexpress,Garden,Brazil,3:48:35
Vanda Duplain,Female,"€36,99",mastercard,Jewelry,Brazil,6:28:40
Rowena Winchurst,Female,"€16,14",mastercard,Industrial,Brazil,2:59:12
Dinnie Froud,Genderfluid,"€10,55",visa,Jewelry,Brazil,20:06:03
Conny Dignan,Female,"€87,01",mastercard,Garden,Brazil,4:33:18
Kain Finn,Male,"€53,02",americanexpress,Garden,Portugal,6:25:04
Merralee Gillino,Female,"€61,38",mastercard,Beauty,Brazil,3:49:31
Glory Gossington,Female,"€31,25",americanexpress,Shoes,Brazil,7:42:46
Demott Tolwood,Male,"€57,23",visa,Sports,Argentina,23:40:00
Tod Culligan,Male,"€23,67",visa,Books,France,21:13:38
Horatia Eborn,Female,"€7,54",visa,Garden,Brazil,7:32:05
Quinton Coyett,Male,"€24,17",mastercard,Health,Brazil,4:21:34
Symon Shoulders,Male,"€52,31",mastercard,Games,Brazil,20:09:46
Bern Cooksey,Male,"€33,97",visa,Sports,Brazil,5:52:21
Vivian Cromie,Female,"€77,81",visa,Kids,Argentina,9:39:24
Kean Phuprate,Male,"€80,05",americanexpress,Automotive,Brazil,7:58:06
Harv Nequest,Bigender,"€30,89",visa,Books,Brazil,18:30:34
Dane Horsburgh,Male,"€36,99",visa,Computers,Brazil,0:23:12
Ariella Grieve,Female,"€51,19",americanexpress,Clothing,Brazil,1:01:07
Woodie Shillan,Male,"€69,90",mastercard,Outdoors,Argentina,9:52:08
Carline Kochlin,Female,"€96,48",americanexpress,Clothing,France,4:59:49
Riley Hayworth,Male,"€69,19",visa,Books,Brazil,1:53:06
Theo Kinnard,Male,"€7,45",mastercard,Outdoors,Argentina,9:38:44
Siouxie Ricardet,Female,"€12,98",mastercard,Home,France,3:20:43
Edgardo Mahoney,Male,"€2,70",visa,Electronics,Argentina,13:58:22
Dallis Lacer,Agender,"€85,29",visa,Computers,Portugal,15:09:11
Adele Ody,Genderfluid,"€72,61",americanexpress,Music,Germany,0:50:33
Ario Waymont,Male,"€91,71",mastercard,Tools,Brazil,8:08:45
Sloan Jobke,Male,"€20,22",visa,Clothing,Brazil,3:43:49
Nappie Marchington,Male,"€19,60",americanexpress,Clothing,Brazil,3:16:14
Janek Hailwood,Male,"€55,03",visa,Home,Brazil,1:55:07
Elladine MacDermand,Female,"€71,10",mastercard,Beauty,Argentina,8:57:29
Myer Wollrauch,Male,"€48,59",visa,Toys,France,4:47:00
Tatum Moen,Female,"€85,62",visa,Automotive,Argentina,19:17:27
Hersh Dibbs,Male,"€57,56",visa,Baby,Argentina,14:55:40
Darnell Vevers,Male,"€53,00",mastercard,Shoes,Portugal,2:38:22
Anett Churchouse,Female,"€49,27",mastercard,Industrial,Portugal,13:40:44
Sheppard Farragher,Male,"€52,85",americanexpress,Baby,Argentina,14:05:56
Aguie Delacroix,Male,"€27,97",mastercard,Sports,Portugal,18:17:48
Stephanus Wasielewski,Male,"€4,99",americanexpress,Beauty,Portugal,11:05:57
Danya Dalman,Female,"€31,09",mastercard,Sports,Spain,6:42:08
Minni Lantiffe,Female,"€11,99",visa,Computers,Brazil,22:30:27
Edna Searchfield,Female,"€54,09",mastercard,Industrial,Brazil,12:42:32
Dori Ivanisov,Female,"€64,27",americanexpress,Toys,Brazil,22:53:07
Erminie Harniman,Female,"€98,77",americanexpress,Games,Brazil,3:09:05
Markus Haquard,Male,"€87,65",mastercard,Outdoors,Portugal,8:56:40
Henriette Eveque,Female,"€83,38",visa,Kids,France,21:19:07
Ardeen Murthwaite,Female,"€40,56",mastercard,Sports,Brazil,22:34:22
Lily Newsome,Female,"€12,96",visa,Books,Portugal,23:23:34
Corrianne Dugdale,Female,"€69,66",mastercard,Grocery,France,17:39:45
Minetta Thirst,Female,"€10,46",visa,Garden,Portugal,3:46:34
Lenard Boyet,Male,"€39,89",visa,Jewelry,France,22:37:40
Reagan Huke,Male,"€16,46",mastercard,Music,Brazil,19:51:10
Jecho Avo,Male,"€14,09",americanexpress,Garden,Portugal,13:59:21
Munmro Cheke,Male,"€1,66",mastercard,Kids,France,5:56:34
Tressa Flute,Female,"€63,35",americanexpress,Movies,France,16:24:10
Izabel Ropkins,Female,"€27,50",mastercard,Clothing,Brazil,0:05:16
Bonita Whithorn,Female,"€51,17",mastercard,Grocery,Spain,21:03:49
Jocelyne Brennan,Female,"€59,14",mastercard,Clothing,Portugal,3:07:12
Tuckie Muddle,Male,"€97,20",americanexpress,Garden,Brazil,18:03:16
Kiley Spellman,Male,"€49,48",visa,Sports,Brazil,23:58:54
Kipp Genner,Female,"€57,34",americanexpress,Jewelry,France,11:44:24
Dave Orwin,Male,"€51,94",mastercard,Home,France,21:58:58
Randolf Avarne,Male,"€69,75",mastercard,Grocery,Brazil,13:12:24
Jeffrey Kinforth,Male,"€15,28",americanexpress,Computers,Argentina,5:15:30
Joellyn Crone,Female,"€16,52",visa,Kids,France,16:05:44
Toni Thebeaud,Agender,"€51,78",visa,Jewelry,France,19:59:32
Aksel Leal,Male,"€8,02",mastercard,Clothing,Argentina,22:18:43
Deena Grimsdyke,Female,"€28,58",americanexpress,Baby,Brazil,7:30:34
Gerri Barttrum,Male,"€92,80",americanexpress,Beauty,Brazil,2:39:49
Matilde Mawhinney,Female,"€78,94",americanexpress,Music,Argentina,15:48:16
Maurits Larmour,Male,"€51,11",americanexpress,Baby,Brazil,4:19:16
Deonne Tanfield,Female,"€3,85",mastercard,Games,France,4:07:23
Suzette Milburne,Female,"€93,12",americanexpress,Books,Argentina,17:27:00
Duffie Houndesome,Male,"€8,00",mastercard,Tools,Portugal,20:23:01
Cacilie Bollum,Female,"€94,21",mastercard,Grocery,Brazil,19:12:49
Kearney Pavlasek,Male,"€84,07",mastercard,Automotive,Argentina,13:03:01
Delbert Swinford,Male,"€68,72",mastercard,Health,Portugal,0:43:54
Dieter Ander,Male,"€49,35",americanexpress,Grocery,Brazil,4:42:57
Trix Barnaby,Female,"€28,68",americanexpress,Computers,Argentina,4:18:14
