client,gender,amount,card,retail_service,country,timestamp
Athena Sudell,Female,"€90,46",americanexpress,Industrial,Portugal,16:39:36
Reese Charkham,Male,"€39,63",mastercard,Home,France,1:08:30
Lucien Fawdry,Male,"€50,97",mastercard,Toys,Brazil,6:50:59
Gail Grafom,Female,"€75,88",americanexpress,Books,Argentina,22:30:52
Rosalyn Castelluzzi,Female,"€12,61",mastercard,Jewelry,France,16:06:43
Jobi Wildey,Female,"€34,02",mastercard,Industrial,Brazil,22:25:41
Sheila Bartholin,Female,"€56,56",mastercard,Outdoors,Portugal,1:36:07
Ericka Wainscoat,Female,"€81,42",americanexpress,Sports,Brazil,9:37:19
Aube Rembaud,Male,"€43,39",visa,Jewelry,Argentina,6:08:34
Granville Tuke,Male,"€29,16",mastercard,Movies,Brazil,20:46:07
Stephanus Jowle,Male,"€41,19",americanexpress,Games,France,22:58:26
Lazar Brockbank,Male,"€53,44",visa,Sports,France,21:52:48
Ardyth Condie,Female,"€45,90",americanexpress,Outdoors,Brazil,1:44:14
Joane Koppes,Female,"€72,70",mastercard,Computers,Brazil,20:20:38
Rowan Fisk,Male,"€60,43",visa,Jewelry,France,20:00:35
Annalise Lampens,Female,"€89,96",mastercard,Home,France,2:49:29
Hurlee Beamish,Male,"€11,40",americanexpress,Books,Brazil,5:22:38
Alica Awmack,Polygender,"€79,15",visa,Tools,Brazil,11:14:45
Wayland Morgan,Male,"€11,78",visa,Movies,Brazil,0:06:11
Darcee Duferie,Female,"€77,91",mastercard,Automotive,Brazil,5:54:38
Bryn Mourant,Male,"€18,94",americanexpress,Garden,Portugal,12:49:49
Kahlil Tanfield,Male,"€8,07",americanexpress,Home,Argentina,10:46:50
Verney Rawlyns,Male,"€63,86",mastercard,Baby,Brazil,12:10:41
Ravi Gouldthorpe,Male,"€56,40",americanexpress,Sports,Portugal,14:43:41
Bone Caldicot,Male,"€19,87",americanexpress,Games,Portugal,15:12:07
Neysa Markussen,Female,"€45,61",visa,Home,Brazil,3:13:29
Brent Attfield,Male,"€42,11",mastercard,Baby,Argentina,22:33:52
Richmound Matusovsky,Male,"€77,44",mastercard,Books,Portugal,13:17:43
Naomi McCormick,Female,"€70,07",mastercard,Tools,France,11:51:29
Claiborn Berthelet,Polygender,"€10,36",visa,Tools,Brazil,14:50:34
Oran Tapper,Male,"€48,79",visa,Baby,Brazil,20:57:55
Brittani Jessopp,Female,"€24,05",mastercard,Jewelry,France,2:37:55
Asia Botterill,Female,"€12,86",mastercard,Grocery,Brazil,8:21:02
Kirk Cornick,Polygender,"€9,47",americanexpress,Garden,Brazil,7:17:30
Tally Rolls,Female,"€84,02",visa,Music,Brazil,13:34:25
Gardner Carnock,Male,"€54,43",visa,Health,Portugal,10:21:15
Erastus Cowlas,Male,"€17,57",americanexpress,Automotive,France,7:15:36
Esdras Sleite,Non-binary,"€32,91",mastercard,Sports,Spain,12:24:36
Max Damp,Polygender,"€3,44",mastercard,Kids,Brazil,17:23:39
Valida Farrent,Female,"€38,25",mastercard,Grocery,France,7:56:46
Blisse Halloran,Female,"€49,30",americanexpress,Clothing,Spain,19:37:22
Kora Biddleston,Bigender,"€18,13",visa,Garden,Brazil,7:46:53
Felice Faldo,Female,"€7,59",visa,Computers,Brazil,7:55:25
Hesther Lyburn,Female,"€42,80",mastercard,Automotive,Argentina,4:18:36
Mirna Gatehouse,Female,"€38,57",visa,Sports,France,15:39:58
Anestassia Spain-Gower,Bigender,"€37,95",americanexpress,Computers,Brazil,1:23:45
Taddeo Oppery,Genderqueer,"€33,02",mastercard,Sports,Brazil,16:25:18
Spencer O' Clovan,Male,"€49,83",mastercard,Books,Brazil,11:25:07
Hewe Glassborow,Male,"€73,50",mastercard,Tools,France,2:39:38
Jud Lonsbrough,Male,"€7,87",mastercard,Computers,Argentina,20:38:42
Brose Ritchard,Male,"€35,66",mastercard,Computers,Brazil,20:49:20
Gifford Gurys,Male,"€36,06",visa,Industrial,France,0:21:53
Lindsay Tremmil,Genderfluid,"€38,47",mastercard,Clothing,Portugal,13:22:40
Curtice Dunphy,Male,"€75,71",mastercard,Clothing,Brazil,4:53:50
Anselma Gardener,Female,"€49,61",mastercard,Jewelry,Brazil,4:57:11
Karlene Tweede,Female,"€80,74",americanexpress,Garden,France,19:24:07
Theo Sherrock,Male,"€66,87",americanexpress,Clothing,Portugal,2:37:56
Fabe Coale,Male,"€6,30",americanexpress,Kids,France,12:25:45
Tomasina Bolin,Female,"€74,93",americanexpress,Shoes,Brazil,2:25:26
Andy Iacobini,Female,"€71,06",visa,Garden,Portugal,18:16:07
Paula Bailess,Female,"€27,93",visa,Jewelry,France,22:46:09
Caralie Rennox,Female,"€29,56",americanexpress,Music,France,1:13:48
Jacinthe Dash,Female,"€25,36",americanexpress,Games,Argentina,3:35:32
Joshia Sturney,Polygender,"€14,46",americanexpress,Home,France,17:14:29
Alene Rowswell,Female,"€78,70",americanexpress,Electronics,France,4:47:27
Cary Brumbye,Male,"€81,17",visa,Beauty,Spain,6:58:45
Barri Bentz,Male,"€28,26",visa,Electronics,France,10:26:39
Bertha Bockh,Female,"€80,97",visa,Baby,Argentina,21:46:48
Darline Amdohr,Female,"€81,42",americanexpress,Beauty,Brazil,7:06:15
Robena Myrick,Female,"€97,33",mastercard,Movies,Portugal,17:11:29
Dimitry Fiddyment,Non-binary,"€23,93",americanexpress,Grocery,Portugal,16:34:22
Gabriellia Carlos,Female,"€25,00",americanexpress,Shoes,France,8:23:20
Dotti Capener,Female,"€97,02",mastercard,Computers,Brazil,10:04:58
Anny Riggeard,Female,"€95,56",mastercard,Movies,Portugal,10:42:46
Juditha Olivari,Genderqueer,"€88,19",mastercard,Health,Portugal,9:54:19
Kory Crosham,Male,"€34,88",visa,Home,Portugal,14:33:40
Kahaleel Metzke,Male,"€0,88",mastercard,Grocery,France,8:54:24
Lek Belfitt,Agender,"€93,08",mastercard,Tools,Portugal,13:32:34
Cathi Mercy,Female,"€91,13",mastercard,Games,Germany,17:42:48
Wendye Scolts,Female,"€48,66",visa,Automotive,Portugal,6:40:12
Elsi Mainson,Female,"€97,65",mastercard,Shoes,Brazil,13:35:29
Farrell Wethered,Male,"€47,07",americanexpress,Jewelry,France,4:24:39
Batholomew McVitty,Male,"€22,38",americanexpress,Books,Portugal,3:26:09
Fidel O'Hartigan,Male,"€9,32",visa,Electronics,Portugal,9:50:09
Arabel Sinfield,Female,"€30,07",visa,Movies,Brazil,23:22:03
Chad Bemwell,Male,"€21,75",americanexpress,Music,Germany,16:48:12
Elsbeth Shoubridge,Female,"€10,03",mastercard,Toys,Portugal,19:48:55
Warner Litterick,Male,"€65,01",americanexpress,Garden,Germany,23:15:19
Ericka Coulthart,Female,"€45,13",americanexpress,Toys,Portugal,0:00:04
Goldy Maulden,Female,"€10,93",visa,Electronics,Brazil,5:47:07
Wyatt Thyng,Male,"€20,23",visa,Toys,Portugal,16:14:04
Lee Cawsby,Male,"€65,98",mastercard,Clothing,France,14:42:51
Rollins Mewes,Male,"€76,68",americanexpress,Garden,Brazil,2:29:49
Dexter Hurler,Male,"€60,56",mastercard,Baby,Brazil,0:43:04
Walton Tweed,Polygender,"€18,32",americanexpress,Beauty,Brazil,5:49:06
Helen MacNeillie,Female,"€42,90",mastercard,Toys,Portugal,16:44:33
Orin Pietersen,Male,"€70,50",mastercard,Music,Portugal,5:38:46
Giacinta Awin,Genderqueer,"€96,57",americanexpress,Clothing,Brazil,3:11:41
Krista Herety,Female,"€66,25",visa,Books,Argentina,17:39:51
Olin Abbitt,Male,"€90,68",visa,Home,France,1:00:49
Lock Bermingham,Male,"€79,05",mastercard,Outdoors,Brazil,8:26:03
Thornie Waldocke,Male,"€55,36",mastercard,Tools,Portugal,22:19:31
Quentin Passie,Male,"€76,28",mastercard,Tools,Brazil,15:27:16
Dickie Dudill,Male,"€60,15",mastercard,Beauty,France,5:58:35
Cassius Miranda,Male,"€65,49",mastercard,Outdoors,Argentina,19:07:53
Rowe Roswarne,Female,"€11,77",mastercard,Computers,France,2:45:10
Pembroke Simonsson,Male,"€32,43",visa,Grocery,Brazil,4:11:41
Edyth Farress,Non-binary,"€78,07",visa,Health,Brazil,20:35:05
Hope Steckings,Female,"€60,19",visa,Electronics,France,6:56:57
Ransom MacKeig,Male,"€74,25",mastercard,Home,Portugal,11:33:51
Guilbert Dalmon,Male,"€25,51",visa,Outdoors,Portugal,18:21:32
Kirsten Fumagalli,Genderfluid,"€4,70",visa,Toys,Brazil,5:10:11
Carleen Malins,Female,"€40,25",visa,Baby,Brazil,15:58:12
Avictor Waldie,Non-binary,"€68,32",visa,Baby,Argentina,0:07:51
Pincus Broscombe,Male,"€55,16",visa,Home,France,14:14:35
Odetta Allbones,Female,"€47,44",americanexpress,Beauty,Argentina,3:24:26
Bernie Hamshaw,Male,"€70,75",mastercard,Electronics,Brazil,19:48:53
Kirk Wankel,Male,"€33,55",americanexpress,Industrial,Brazil,6:45:50
Alf Dakhno,Male,"€95,71",mastercard,Electronics,Brazil,3:42:04
Farica Mallabon,Female,"€15,47",visa,Movies,Brazil,23:02:47
Margit Ivanenko,Female,"€45,88",visa,Health,Portugal,1:42:17
Moina Orhtmann,Agender,"€25,63",mastercard,Health,Portugal,19:41:06
Fallon Rumsby,Bigender,"€41,39",visa,Music,Portugal,2:03:45
Guinna Plane,Female,"€82,39",visa,Tools,Portugal,9:03:52
Tyson Frantzen,Male,"€45,93",americanexpress,Kids,Brazil,20:47:29
Artus Lucia,Male,"€46,82",mastercard,Automotive,Portugal,15:10:21
Roberta Fullerton,Female,"€18,49",mastercard,Garden,France,12:50:05
Bria Wrist,Female,"€52,76",americanexpress,Garden,France,14:30:46
Arel Radborne,Male,"€23,84",visa,Clothing,France,10:18:49
Daphne Choke,Female,"€61,30",visa,Home,Portugal,21:15:10
Kass Burn,Female,"€60,68",mastercard,Automotive,France,23:23:34
Thorndike Allain,Male,"€92,73",mastercard,Outdoors,Portugal,18:49:14
Farica Abeau,Agender,"€13,04",americanexpress,Beauty,Portugal,18:49:46
Ronnie Godwin,Female,"€31,52",visa,Kids,Argentina,9:49:44
Rhys Sykes,Male,"€56,78",mastercard,Books,Portugal,22:17:00
Jobi Wesson,Agender,"€5,20",visa,Outdoors,Brazil,13:27:13
Lyndel Eason,Female,"€98,73",americanexpress,Shoes,Brazil,19:16:37
Collete Powell,Female,"€94,87",mastercard,Tools,Brazil,14:43:21
Johann Banasiak,Genderfluid,"€63,28",americanexpress,Garden,Argentina,6:00:15
Curr Iddons,Male,"€6,56",visa,Baby,Argentina,6:37:13
Windy Brittian,Female,"€46,80",mastercard,Garden,France,10:15:42
Leland Grece,Genderqueer,"€77,46",mastercard,Grocery,Argentina,20:37:58
Fanni Lamburn,Female,"€76,19",mastercard,Beauty,Argentina,15:25:23
Vincent Narducci,Male,"€57,81",visa,Jewelry,Brazil,16:31:17
Marianna Dalgarnowch,Female,"€14,02",mastercard,Shoes,Brazil,13:07:41
Maia Lote,Female,"€63,82",visa,Health,France,20:25:58
Ted Ivashchenko,Female,"€30,60",americanexpress,Clothing,Portugal,7:19:56
Matthias Ditts,Male,"€6,58",visa,Electronics,France,7:14:00
Rebbecca Powelee,Female,"€88,94",visa,Home,Brazil,3:12:54
Faulkner Sunderland,Male,"€98,59",mastercard,Electronics,Argentina,2:24:07
Honoria Mance,Female,"€43,14",mastercard,Beauty,Portugal,6:23:13
Ninnette Gregoli,Female,"€46,84",mastercard,Health,France,8:48:30
Rockie Plain,Male,"€46,33",americanexpress,Home,Portugal,6:07:29
Dolli Piser,Female,"€62,43",visa,Movies,Spain,4:01:07
Brent Kingescot,Male,"€37,77",mastercard,Beauty,Brazil,17:51:19
Tybie Ingliby,Female,"€20,68",americanexpress,Books,Argentina,3:00:52
Antonino Giamelli,Male,"€78,82",visa,Electronics,Portugal,19:57:31
Pembroke Greenham,Male,"€57,20",mastercard,Health,France,0:23:49
Ivor Moran,Male,"€79,11",mastercard,Garden,Brazil,10:42:40
Burl Gauche,Male,"€7,98",visa,Electronics,France,0:43:15
Emanuele Fort,Male,"€63,29",visa,Movies,Brazil,8:48:53
Mireille Heavyside,Genderqueer,"€1,38",visa,Garden,Portugal,19:02:31
Renato Gale,Genderfluid,"€70,76",americanexpress,Shoes,Brazil,1:30:36
Maura Gouldstraw,Female,"€71,53",mastercard,Toys,Argentina,15:30:54
Judith Bertomeu,Female,"€60,06",visa,Games,Brazil,3:44:41
Pip Wyard,Male,"€12,65",visa,Home,Portugal,1:03:00
Auroora Chandlar,Female,"€46,68",americanexpress,Movies,France,12:25:10
Aurore Pettett,Female,"€19,60",visa,Health,Portugal,5:16:43
Jay Harryman,Male,"€80,83",visa,Garden,France,15:14:33
Sonya Burker,Non-binary,"€66,05",americanexpress,Garden,Brazil,21:36:12
Mei Robeiro,Female,"€92,08",americanexpress,Shoes,France,23:45:13
Lilllie Hollow,Female,"€99,74",visa,Automotive,Brazil,16:23:08
Alis Lomansey,Female,"€17,26",mastercard,Toys,Portugal,19:19:11
Carol-jean Partridge,Female,"€71,55",visa,Movies,Portugal,18:29:15
Beatriz Axworthy,Female,"€95,90",visa,Computers,Brazil,3:30:33
Arlena Atwill,Female,"€47,94",visa,Jewelry,Portugal,13:32:46
Rollo Stockle,Male,"€16,37",americanexpress,Shoes,Brazil,0:34:05
Guenevere Fenwick,Female,"€85,17",americanexpress,Baby,Portugal,22:53:35
Tremain Segrave,Genderqueer,"€61,84",americanexpress,Tools,France,1:49:54
Jerrilee Pilling,Female,"€66,34",mastercard,Tools,Portugal,13:36:29
Latia Sailor,Female,"€40,56",visa,Shoes,France,0:37:35
Gabriell Meeron,Genderfluid,"€28,44",visa,Health,Germany,4:10:33
Allard Leng,Male,"€4,91",americanexpress,Electronics,Brazil,3:52:32
Cris Harroway,Male,"€2,66",americanexpress,Books,Argentina,17:35:10
Loralie O'Reilly,Female,"€57,82",mastercard,Grocery,Brazil,2:52:36
Templeton Olenichev,Male,"€36,98",mastercard,Home,Argentina,14:59:07
Ellery Chaffey,Male,"€0,94",visa,Movies,France,0:08:49
Alta Farquar,Female,"€30,63",mastercard,Kids,Argentina,6:05:54
Wrennie Rainey,Female,"€24,90",visa,Jewelry,France,22:22:40
Alexandra Sapauton,Female,"€79,49",americanexpress,Books,France,14:08:00
Nelia Wiggans,Female,"€62,86",mastercard,Health,France,4:38:56
Raimondo Ertelt,Male,"€50,69",visa,Toys,Argentina,11:55:03
Ardisj Wybrew,Female,"€81,92",americanexpress,Games,Brazil,9:16:04
Ichabod Marcum,Genderqueer,"€34,03",mastercard,Industrial,France,9:51:41
Patrice Greschik,Male,"€60,63",visa,Shoes,Brazil,13:38:10
Urbano Crutchley,Male,"€57,68",americanexpress,Outdoors,Brazil,14:01:43
Mickie MacDermid,Male,"€29,66",mastercard,Electronics,France,20:47:39
Maritsa Brawson,Female,"€84,02",mastercard,Toys,France,14:45:40
Paulita Dust,Agender,"€26,79",visa,Beauty,Argentina,20:01:03
Brigham Side,Male,"€10,97",americanexpress,Automotive,Portugal,2:47:54
Neddy Gilbody,Male,"€24,92",americanexpress,Shoes,Portugal,18:04:01
Anna-diana Ferebee,Female,"€85,95",visa,Home,Portugal,23:38:40
Henrieta Joris,Female,"€60,56",americanexpress,Baby,Portugal,16:24:35
Shawn Chidgey,Male,"€99,32",mastercard,Shoes,Portugal,17:24:14
Baillie Parlor,Male,"€17,96",visa,Music,France,10:34:34
Cullin Pawlik,Male,"€76,02",americanexpress,Industrial,Portugal,14:08:19
Angela Deneve,Female,"€61,18",mastercard,Tools,Brazil,16:34:23
Jenine Juszkiewicz,Female,"€88,67",americanexpress,Shoes,France,2:15:25
Francis Dunthorn,Male,"€90,13",americanexpress,Home,Argentina,14:46:25
Blythe Hovard,Female,"€70,08",americanexpress,Industrial,France,3:01:07
Enrichetta Cicconettii,Female,"€13,73",visa,Music,France,6:55:24
Erma Wildbore,Female,"€26,09",mastercard,Health,Brazil,14:15:54
Vicki Cherry,Female,"€37,10",americanexpress,Music,Brazil,8:40:42
Chancey Micah,Male,"€23,00",visa,Jewelry,France,0:36:46
Neddy Ebbing,Male,"€2,30",mastercard,Tools,France,15:29:59
Jenni Waghorne,Female,"€78,36",americanexpress,Movies,France,19:34:32
Candide Nanson,Female,"€39,90",mastercard,Jewelry,Spain,4:12:34
Clay Hasluck,Male,"€54,11",mastercard,Electronics,Argentina,22:10:50
Rafaello Giannazzi,Bigender,"€91,74",americanexpress,Outdoors,France,0:41:32
Zared Newlove,Male,"€21,72",visa,Health,France,4:16:51
Rosmunda Frise,Female,"€0,90",visa,Kids,France,16:57:20
Joni Tuffell,Female,"€57,75",visa,Tools,France,1:23:26
Coleen Albrook,Female,"€52,21",mastercard,Jewelry,Argentina,2:17:44
Jessie Trapp,Female,"€18,95",visa,Outdoors,Argentina,5:21:37
Lindon Bouzek,Male,"€47,67",americanexpress,Health,Brazil,12:12:17
Juditha Wainman,Female,"€58,83",visa,Music,France,0:52:03
Russ Woollaston,Male,"€45,89",americanexpress,Toys,Portugal,3:30:43
Grace Gair,Female,"€26,02",visa,Books,Brazil,20:37:45
Carey Baptiste,Bigender,"€8,21",mastercard,Music,France,12:29:46
Gardner Caze,Male,"€72,92",mastercard,Music,Brazil,3:09:02
Dacia Eaken,Female,"€22,81",mastercard,Beauty,France,20:43:15
Felizio Goligly,Male,"€39,02",visa,Beauty,Argentina,18:29:49
Ellwood MacKomb,Non-binary,"€25,66",mastercard,Clothing,Brazil,16:36:45
Derril Bowles,Male,"€35,33",americanexpress,Industrial,Brazil,7:02:14
Evangelina Carrack,Female,"€85,69",americanexpress,Kids,France,15:56:13
Wadsworth Jeste,Male,"€84,08",visa,Baby,Brazil,1:36:21
Odetta Yuryatin,Female,"€3,27",americanexpress,Kids,Portugal,0:32:49
Gorden Diss,Polygender,"€52,79",visa,Beauty,Portugal,9:38:25
Calley Merdew,Bigender,"€40,11",mastercard,Sports,France,5:49:15
Jacqui Correa,Female,"€47,46",visa,Games,Portugal,23:14:43
Any Phuprate,Bigender,"€32,37",americanexpress,Sports,Argentina,17:38:49
Johnathon Conningham,Bigender,"€44,74",americanexpress,Health,Brazil,10:03:38
Joey Osant,Male,"€38,67",americanexpress,Electronics,France,4:06:31
Nikolas Jailler,Male,"€85,09",americanexpress,Electronics,Spain,23:24:35
Cos Pregel,Male,"€12,81",visa,Clothing,Portugal,18:37:13
Ree Gleed,Female,"€21,31",visa,Games,Brazil,15:26:06
Cecilio Balbeck,Polygender,"€2,20",americanexpress,Outdoors,France,10:04:00
Vally Cooksley,Female,"€0,75",mastercard,Books,Portugal,13:40:53
Inglis Althorpe,Male,"€42,14",mastercard,Music,Portugal,1:54:23
Agretha Enston,Female,"€86,56",americanexpress,Computers,France,15:30:45
Gordon Striker,Male,"€54,98",americanexpress,Industrial,Brazil,0:45:03
Robinetta Powderham,Female,"€49,31",americanexpress,Automotive,Portugal,13:39:43
Glenn Paulsen,Male,"€21,63",visa,Clothing,Brazil,3:19:36
Nathan Conningham,Agender,"€42,74",americanexpress,Industrial,Brazil,17:35:42
Mady Romke,Female,"€63,85",americanexpress,Health,Portugal,9:07:09
