client,gender,amount,card,retail_service,country,timestamp
Cherice O'Hdirscoll,Female,"€85,18",mastercard,Garden,Portugal,15:10:04
Selina Stidever,Genderqueer,"€62,25",mastercard,Home,France,14:27:59
Broddy Rockwell,Male,"€32,47",americanexpress,Computers,Brazil,10:04:16
Nananne Clempton,Genderfluid,"€94,17",mastercard,Movies,Portugal,1:48:12
Russell MacKnockiter,Male,"€81,67",mastercard,Baby,Portugal,7:48:24
Barret Poundesford,Male,"€97,86",visa,Books,Portugal,10:07:41
Morty Sperling,Genderqueer,"€37,88",americanexpress,Games,France,13:35:51
Moshe Walsom,Male,"€83,19",americanexpress,Music,Brazil,18:49:15
Andria Brookzie,Female,"€38,92",americanexpress,Clothing,France,13:34:12
Reinald Berrane,Male,"€66,83",visa,Kids,Argentina,2:04:15
Bunnie Buckerfield,Female,"€9,40",americanexpress,Jewelry,France,5:50:51
Barb Burlay,Female,"€27,27",mastercard,Jewelry,Spain,5:32:31
Tully Espinha,Male,"€13,89",visa,Garden,Argentina,15:29:01
Adriana Whitehair,Female,"€30,24",mastercard,Jewelry,France,10:58:41
Lodovico Bloxsome,Male,"€86,29",americanexpress,Baby,Argentina,3:37:41
Tobin Thoumas,Agender,"€26,60",visa,Kids,Brazil,20:36:15
Aguie Fullwood,Male,"€3,25",americanexpress,Books,Portugal,14:29:45
Joyce Lochran,Female,"€2,46",mastercard,Beauty,Portugal,9:20:44
Flint Haggish,Male,"€79,89",visa,Jewelry,France,16:57:07
Rollie Dibner,Male,"€32,30",americanexpress,Sports,Brazil,9:38:56
Morgen Londing,Male,"€76,60",visa,Grocery,Brazil,19:44:44
Frederica Butland,Female,"€48,53",visa,Shoes,Portugal,17:43:25
Nissy Huddlestone,Female,"€82,70",visa,Computers,Argentina,15:43:34
Goraud Linklet,Male,"€72,70",mastercard,Books,Argentina,19:17:55
Virgilio Derx,Male,"€9,59",visa,Shoes,Portugal,10:11:58
Holt Westcot,Male,"€68,14",visa,Music,France,12:06:59
Carleton Hinge,Male,"€78,14",mastercard,Kids,Brazil,5:14:00
Ruthy Scuffham,Female,"€96,73",mastercard,Kids,France,3:02:03
Tybi Roiz,Female,"€26,92",visa,Shoes,Portugal,0:12:01
Lane Drinkhall,Male,"€25,91",americanexpress,Toys,Argentina,12:05:42
Flo Haggerty,Female,"€49,98",americanexpress,Books,Brazil,6:28:07
Levey Morewood,Male,"€16,38",mastercard,Beauty,France,14:45:43
Demetre Ligertwood,Male,"€96,50",visa,Computers,Brazil,0:36:50
Dalila Jouhandeau,Agender,"€17,83",americanexpress,Toys,Brazil,2:29:29
Myrle Dymidowski,Bigender,"€12,45",americanexpress,Electronics,Brazil,3:43:01
Sandie Nisen,Female,"€76,72",visa,Music,Portugal,10:57:29
Gaspar Lukock,Male,"€70,79",visa,Outdoors,Brazil,21:13:14
Nicola Bartalucci,Genderfluid,"€22,85",mastercard,Jewelry,Argentina,0:08:44
Sher Maletratt,Female,"€66,27",visa,Baby,Portugal,5:08:22
Shelia Delue,Female,"€47,32",visa,Toys,Argentina,17:01:40
Daveta Teggart,Female,"€67,46",mastercard,Clothing,Argentina,14:19:16
Annmaria Butland,Female,"€17,01",americanexpress,Computers,Brazil,22:42:53
Aubrie Wensley,Female,"€43,76",visa,Outdoors,Brazil,4:29:46
Bale Stendall,Male,"€79,07",mastercard,Jewelry,Argentina,8:13:30
Eleonora Kuzemka,Female,"€18,70",visa,Automotive,Spain,7:10:23
Agnola McGaughay,Female,"€58,61",mastercard,Toys,Brazil,15:53:00
Anselma Quincee,Female,"€39,38",visa,Jewelry,France,9:49:26
Viviyan Weavers,Non-binary,"€47,51",mastercard,Computers,Portugal,10:13:49
Nickie Posten,Male,"€31,51",visa,Shoes,Brazil,2:10:50
Griff Shard,Male,"€48,62",americanexpress,Baby,Brazil,13:08:13
Ira Petracek,Female,"€54,87",americanexpress,Grocery,Brazil,5:33:55
Domeniga Trendle,Female,"€10,11",mastercard,Games,Brazil,19:10:45
Estelle Prendergast,Genderqueer,"€41,23",mastercard,Music,Germany,0:05:38
Phillipe Ribbens,Male,"€2,27",americanexpress,Electronics,Portugal,0:03:22
Vale Dobrowlski,Female,"€41,40",americanexpress,Garden,Brazil,7:37:29
Kissie Garie,Genderqueer,"€55,42",visa,Computers,Portugal,10:48:16
Gallagher Simukov,Male,"€12,38",visa,Baby,Portugal,0:41:29
Tonie Offen,Female,"€17,41",visa,Kids,Argentina,15:37:48
Jewell Dicke,Female,"€67,07",visa,Sports,France,3:09:30
Chuck Vazquez,Male,"€62,72",mastercard,Games,Brazil,6:41:00
Amalle Dinsmore,Female,"€30,74",visa,Music,Brazil,14:30:18
Schuyler MacChaell,Male,"€44,69",americanexpress,Shoes,Brazil,19:27:11
Holly Stening,Male,"€74,12",mastercard,Tools,France,2:58:37
Ewell Renac,Male,"€76,34",americanexpress,Automotive,Brazil,21:23:40
Hilda Croom,Female,"€76,14",americanexpress,Books,France,16:10:30
Marven Semens,Male,"€77,15",americanexpress,Computers,Portugal,8:45:17
Jilleen Boulger,Female,"€24,25",americanexpress,Books,France,11:51:24
Skippie Duckels,Male,"€46,03",visa,Books,Brazil,9:09:22
Faith Daymond,Polygender,"€65,58",mastercard,Home,Brazil,23:56:03
Dewie Kleiser,Male,"€69,20",mastercard,Jewelry,Portugal,2:58:14
Thor Cossam,Male,"€87,56",mastercard,Garden,France,22:45:01
Cosimo Sturzaker,Male,"€92,03",americanexpress,Grocery,France,12:07:33
Cyb Richardt,Female,"€69,23",mastercard,Industrial,Portugal,9:50:47
Munroe Giovanazzi,Male,"€94,75",mastercard,Baby,France,14:59:02
Nari Crookshank,Female,"€97,50",visa,Industrial,Brazil,5:49:33
Sari Dugall,Female,"€93,49",americanexpress,Tools,France,20:16:16
Alex Dimont,Female,"€96,15",americanexpress,Health,Brazil,3:53:22
Hale Dennes,Male,"€99,20",visa,Games,Brazil,20:29:22
Humberto Fanstone,Male,"€55,43",mastercard,Home,Brazil,16:15:40
Janean Zylberdik,Female,"€6,47",americanexpress,Industrial,Portugal,8:31:15
Janka Deinhard,Female,"€84,55",mastercard,Games,Germany,23:53:48
Ludwig Lurner,Male,"€30,83",americanexpress,Grocery,France,1:51:49
Hamlen Benedek,Male,"€94,25",mastercard,Shoes,Portugal,10:31:05
Ciro Dougal,Male,"€6,05",visa,Industrial,France,16:23:12
Elsinore Shutte,Female,"€86,91",americanexpress,Tools,Argentina,9:45:41
Marietta Hardwich,Agender,"€68,42",visa,Automotive,Argentina,13:47:21
Tripp Cornish,Male,"€26,88",visa,Games,Portugal,22:58:20
Aloise Fookes,Female,"€50,00",mastercard,Garden,France,5:45:27
Alexandrina Askie,Female,"€55,22",mastercard,Games,France,4:35:26
Hermia Goodlake,Female,"€16,41",mastercard,Sports,Portugal,19:47:12
Rich Algar,Male,"€75,07",americanexpress,Music,Argentina,18:34:42
Lesley Pietasch,Male,"€28,85",visa,Baby,Brazil,23:09:05
Derry Ferrandez,Male,"€74,67",americanexpress,Home,Portugal,10:23:34
Bonni Pendred,Female,"€67,39",visa,Kids,Spain,0:26:08
Gertrud Vasyatkin,Female,"€49,52",mastercard,Music,France,4:29:47
Johnette O'Scollee,Female,"€31,02",americanexpress,Baby,Portugal,23:16:48
Carmita Humberston,Female,"€67,25",visa,Industrial,Brazil,15:48:10
Kellen Craske,Female,"€2,85",visa,Tools,France,0:35:44
Paula McLoughlin,Female,"€2,56",mastercard,Movies,Brazil,21:24:44
Saree Veasey,Female,"€28,78",americanexpress,Industrial,France,7:35:11
Alvie Vaughn,Genderfluid,"€88,53",visa,Health,Portugal,20:08:57
Malory Duham,Female,"€20,44",americanexpress,Games,Brazil,22:49:16
Dannye Andric,Female,"€37,16",mastercard,Sports,Brazil,14:31:32
Enid MacCleod,Female,"€3,19",mastercard,Kids,France,12:09:17
Tristan Thinn,Male,"€45,22",mastercard,Industrial,Brazil,10:25:10
Amalee Pickervance,Female,"€7,64",visa,Music,Spain,2:22:54
Hewie Coldbreath,Male,"€5,32",mastercard,Tools,France,10:01:11
Kaja Bayston,Female,"€22,62",visa,Shoes,Portugal,14:29:00
Onfroi Gabbitas,Male,"€77,88",mastercard,Home,France,2:25:56
Abdel Cote,Male,"€70,21",mastercard,Kids,France,20:15:01
Gordie Minghi,Bigender,"€57,62",mastercard,Computers,Portugal,17:58:51
Ann Schruur,Female,"€41,58",americanexpress,Automotive,Brazil,12:13:56
Betty O'Noulane,Female,"€53,44",visa,Baby,Argentina,1:50:50
Jannelle Annets,Female,"€40,23",visa,Health,Spain,8:00:05
Gisele Spellsworth,Non-binary,"€52,78",americanexpress,Home,Brazil,21:31:11
Wadsworth Wedderburn,Male,"€34,62",mastercard,Health,Portugal,23:47:21
Shandy Garbott,Female,"€21,85",americanexpress,Books,France,19:25:26
Mathian Amer,Male,"€74,96",visa,Computers,Brazil,0:10:00
Pavlov Bourbon,Male,"€96,83",americanexpress,Baby,Portugal,10:09:02
Charyl Burdess,Female,"€60,63",mastercard,Industrial,France,12:15:42
Melamie Hindes,Female,"€95,76",americanexpress,Books,Portugal,2:21:38
Bambi Vaugham,Female,"€27,03",mastercard,Beauty,France,2:25:14
Fawnia Figgs,Female,"€45,17",mastercard,Outdoors,Portugal,0:49:03
Willard Swatten,Male,"€39,87",mastercard,Electronics,Brazil,12:28:00
Harri Fery,Female,"€69,19",mastercard,Beauty,Brazil,5:33:37
Kirsten Van De Cappelle,Female,"€15,43",visa,Automotive,Brazil,4:28:29
Beatrice Guidoni,Female,"€60,70",visa,Shoes,France,13:54:05
Kerri Issac,Female,"€36,23",americanexpress,Shoes,France,14:59:50
Millard Gash,Male,"€58,28",mastercard,Home,Portugal,15:39:18
Dav Hazlehurst,Male,"€40,81",americanexpress,Computers,France,21:13:30
Beret Heyfield,Agender,"€24,08",americanexpress,Baby,France,4:50:51
Salim Beston,Male,"€1,99",mastercard,Clothing,Argentina,11:31:42
Felipa Smalman,Female,"€17,81",mastercard,Clothing,Portugal,22:13:00
Philly Strattan,Female,"€55,93",americanexpress,Home,France,21:01:07
Jess Kenningley,Female,"€75,17",visa,Jewelry,Portugal,14:47:40
Pren Titchard,Male,"€56,56",americanexpress,Books,Portugal,12:57:09
Sheffield Stirtle,Male,"€31,15",mastercard,Outdoors,France,21:49:00
Kingsley Bruty,Male,"€88,20",visa,Beauty,Brazil,8:10:03
Marion Habbeshaw,Female,"€92,50",mastercard,Grocery,Brazil,7:08:24
Cristin Abbitt,Polygender,"€34,32",americanexpress,Music,Portugal,17:45:02
Delores Jolly,Female,"€26,45",americanexpress,Toys,Brazil,13:16:08
Mae Worner,Female,"€80,35",mastercard,Clothing,Spain,1:36:39
Shalom Barwise,Male,"€34,35",visa,Tools,Brazil,7:25:09
Evelin Fancutt,Male,"€55,75",mastercard,Automotive,Portugal,13:57:22
Ezmeralda Garwill,Female,"€90,02",visa,Electronics,France,0:47:46
Anjela Jeary,Female,"€72,40",americanexpress,Home,Argentina,22:23:49
Agnes Hosten,Female,"€89,98",americanexpress,Jewelry,Portugal,14:10:08
Baxy Fifoot,Male,"€99,56",americanexpress,Beauty,Portugal,11:13:02
Laural Ebhardt,Non-binary,"€67,49",americanexpress,Toys,France,1:03:23
Farly Paull,Male,"€32,25",mastercard,Automotive,France,10:40:12
Sherill Gravenall,Genderfluid,"€70,54",mastercard,Computers,Portugal,9:00:22
Pauly Dufty,Female,"€91,77",visa,Automotive,France,17:41:47
Tabby Bussetti,Female,"€45,40",visa,Books,Portugal,23:45:56
Jillene Edmands,Female,"€5,77",americanexpress,Music,Argentina,11:57:19
Weider Downgate,Male,"€50,60",mastercard,Outdoors,Argentina,2:16:33
Lek Danielczyk,Male,"€97,95",mastercard,Clothing,Portugal,15:09:15
Bald Brundall,Male,"€83,94",americanexpress,Books,Brazil,22:47:15
Gena Mathwen,Female,"€67,67",mastercard,Clothing,France,11:35:08
Daphne Bourchier,Female,"€77,18",americanexpress,Music,France,9:59:47
Phyllis Dearnley,Female,"€16,22",americanexpress,Shoes,Argentina,18:16:12
Corliss Fenton,Female,"€20,57",americanexpress,Books,Argentina,15:36:23
Ophelia Pitblado,Female,"€43,32",visa,Music,Germany,20:12:16
Feliza Kearford,Female,"€67,18",mastercard,Books,France,7:26:35
Anni Sloley,Female,"€11,72",mastercard,Tools,France,22:28:25
Gabriel Gremane,Female,"€11,62",visa,Automotive,Brazil,20:15:58
Vale Oosthout de Vree,Male,"€72,95",americanexpress,Electronics,Portugal,20:05:15
Bondy Bruckmann,Male,"€76,12",americanexpress,Baby,Brazil,17:10:06
Tallulah Maty,Female,"€52,27",americanexpress,Books,Brazil,17:36:08
Sunshine Harly,Female,"€15,66",visa,Kids,Portugal,21:57:05
Gabriella Speller,Female,"€33,08",mastercard,Automotive,France,7:14:30
Filbert Padell,Male,"€69,03",americanexpress,Books,France,3:52:35
Sabina Pitfield,Female,"€37,19",americanexpress,Beauty,Portugal,19:07:56
Jordan Djurdjevic,Female,"€79,78",americanexpress,Outdoors,Spain,2:45:57
Philip Dailey,Male,"€48,34",visa,Garden,Portugal,10:57:05
Lavinia Ourry,Female,"€39,80",mastercard,Jewelry,Spain,19:13:21
Mozes Gerrey,Male,"€37,95",mastercard,Home,Portugal,17:10:48
Philipa Chaytor,Female,"€9,93",visa,Clothing,Brazil,1:16:28
Brantley Girkin,Male,"€18,65",mastercard,Computers,Spain,11:28:00
Jeffrey Popley,Male,"€50,51",mastercard,Tools,Brazil,2:43:16
Lynnett Spatig,Female,"€16,29",mastercard,Movies,Brazil,23:30:17
Hilton Pancast,Male,"€84,31",visa,Electronics,France,20:26:50
Corbet Elham,Male,"€25,65",visa,Clothing,Brazil,12:16:26
Stearne Lambis,Male,"€25,43",americanexpress,Music,Brazil,9:26:23
Hilary Hale,Female,"€57,04",americanexpress,Kids,France,12:31:34
Greer Olrenshaw,Female,"€74,21",visa,Toys,France,23:36:54
Paulie Peirpoint,Male,"€33,20",americanexpress,Sports,Portugal,22:25:16
Fidole Keatley,Male,"€90,86",americanexpress,Computers,Brazil,9:59:56
Cecil Crecy,Female,"€86,15",mastercard,Sports,Brazil,8:43:08
Angelita Dax,Agender,"€60,17",visa,Beauty,Brazil,12:51:19
Auberta Quogan,Female,"€42,19",mastercard,Garden,Brazil,16:05:17
Korrie Broadley,Female,"€66,02",mastercard,Music,Brazil,15:33:26
Jaime Alty,Male,"€29,61",visa,Outdoors,Germany,12:29:53
Hildegaard Begent,Bigender,"€74,81",mastercard,Grocery,Portugal,11:32:56
Roddie Patient,Male,"€56,75",visa,Computers,Portugal,2:56:00
Nert Wohlers,Female,"€11,12",visa,Automotive,France,16:47:26
Lorita Drynan,Female,"€11,77",americanexpress,Grocery,Brazil,21:53:49
Melisande McCaffrey,Female,"€72,68",mastercard,Books,Portugal,18:13:07
Haskell Mattheis,Male,"€95,25",visa,Electronics,Portugal,17:20:21
Bettye Ragg,Female,"€83,55",mastercard,Outdoors,Germany,9:34:59
Gibb Tabrett,Male,"€38,43",mastercard,Jewelry,Brazil,14:56:05
Olivia Briars,Female,"€88,04",americanexpress,Computers,Germany,1:46:13
Ward Zorzetti,Male,"€91,61",mastercard,Games,Brazil,23:27:36
Bernadine Samet,Female,"€39,92",visa,Kids,Portugal,5:50:43
Ezequiel Freeborn,Male,"€37,94",visa,Books,France,0:03:12
Fin Dodridge,Male,"€9,02",mastercard,Games,Portugal,7:27:59
Gib Bradwell,Agender,"€84,59",mastercard,Automotive,Portugal,23:03:41
Marius Bubeer,Male,"€96,64",americanexpress,Movies,Brazil,11:57:10
Cherilyn Cuardall,Female,"€85,34",mastercard,Health,France,15:47:53
Kippy Zimmermanns,Male,"€25,82",americanexpress,Sports,France,3:22:34
Margot Fintoph,Female,"€44,78",americanexpress,Garden,Brazil,14:15:58
Hersh Rolland,Genderqueer,"€28,76",americanexpress,Sports,Brazil,10:38:09
Jilly Cashford,Female,"€93,16",visa,Beauty,France,17:41:14
Kingsley Soldi,Male,"€67,08",americanexpress,Clothing,France,11:09:57
Alexi Bettam,Female,"€41,18",visa,Baby,France,23:56:39
Gifford Whitham,Male,"€85,59",mastercard,Beauty,France,15:42:05
Abby Paramor,Non-binary,"€14,30",americanexpress,Toys,Portugal,0:57:55
Konstantin Forte,Male,"€27,06",visa,Baby,Portugal,23:37:15
Alf Boltwood,Male,"€24,53",mastercard,Movies,Brazil,11:47:11
Cliff Quinn,Male,"€80,76",americanexpress,Kids,Argentina,18:02:50
Roy Cowcha,Male,"€35,98",mastercard,Toys,Brazil,16:41:45
Elene McKitterick,Female,"€17,11",visa,Beauty,Portugal,21:44:59
Walton Cowely,Male,"€75,21",americanexpress,Music,Brazil,7:27:34
Nilson Surmeir,Male,"€36,06",visa,Sports,Germany,18:46:42
Corrinne Hartwell,Female,"€62,85",visa,Sports,France,6:44:12
Gabriela Morefield,Female,"€35,06",visa,Tools,Brazil,0:22:14
Sarita Sabie,Female,"€81,02",americanexpress,Clothing,France,7:17:19
Porter Fiorentino,Male,"€10,95",visa,Music,Brazil,22:31:00
Nollie Bonnin,Male,"€47,29",visa,Clothing,France,17:38:19
Nickie Kynett,Female,"€50,18",visa,Automotive,Portugal,4:09:44
Iggy Saggs,Male,"€20,95",visa,Electronics,Brazil,4:27:24
Agnella Bretherton,Female,"€39,50",mastercard,Shoes,Argentina,0:26:40
Thomasina Harrhy,Female,"€61,43",visa,Garden,Brazil,4:12:47
Boonie Underdown,Male,"€75,41",americanexpress,Sports,France,19:35:01
Nichol Savory,Female,"€25,68",mastercard,Clothing,Portugal,3:50:01
Christabel Charsley,Female,"€64,33",visa,Sports,Brazil,20:03:50
Lou Orsman,Female,"€19,51",visa,Games,France,8:30:09
Vinnie Proschke,Female,"€54,11",mastercard,Sports,Brazil,11:57:59
Cosetta Rabb,Female,"€23,65",mastercard,Automotive,Germany,16:52:25
Chelsy Gligori,Female,"€56,84",visa,Automotive,France,12:09:28
Aldus Oglethorpe,Male,"€69,40",visa,Garden,Argentina,7:31:49
Bail Evelyn,Male,"€37,40",mastercard,Games,Portugal,6:01:05
Sigfried Hunter,Male,"€9,04",americanexpress,Electronics,Brazil,9:04:29
Tannie Kemmer,Male,"€74,26",visa,Games,Portugal,9:28:58
Tandie McGarel,Female,"€91,57",visa,Toys,Brazil,20:14:36
Carleton Worsnop,Male,"€15,06",mastercard,Automotive,Brazil,9:58:29
Henriette Pleavin,Female,"€63,72",visa,Jewelry,France,21:29:25
Candis Skeath,Female,"€54,94",visa,Books,Brazil,12:19:19
Tiffani Seabon,Female,"€88,23",visa,Movies,Germany,7:01:08
Karlee Farries,Genderfluid,"€36,83",americanexpress,Shoes,France,3:20:02
Hatti Baldassi,Female,"€46,13",mastercard,Garden,Brazil,15:54:39
Andrei Bamb,Female,"€39,48",mastercard,Grocery,France,19:59:54
Dallas Russell,Female,"€91,82",americanexpress,Tools,Portugal,14:07:44
Muffin Brouwer,Male,"€68,39",visa,Toys,France,0:06:14
Doris Formigli,Female,"€99,20",mastercard,Home,Portugal,6:12:38
Bron Boatwright,Male,"€14,02",visa,Games,Brazil,12:53:31
Avery Aymeric,Male,"€69,50",mastercard,Electronics,France,19:56:04
Sorcha Eagers,Polygender,"€1,33",visa,Tools,France,8:39:34
Alli Pyser,Female,"€87,85",mastercard,Clothing,Portugal,22:55:54
