client,gender,amount,card,retail_service,country,timestamp
Carce Isgate,Male,"€67,44",visa,Games,Brazil,5:23:13
Harley Shaughnessy,Female,"€22,80",americanexpress,Garden,Argentina,17:31:30
Pietrek Dincey,Male,"€59,75",americanexpress,Electronics,France,22:15:39
Archy Barbosa,Bigender,"€84,98",americanexpress,Electronics,France,4:42:18
Kial Rand,Female,"€53,94",visa,Tools,France,5:54:50
Melisandra Heaford,Female,"€12,59",americanexpress,Electronics,Brazil,12:49:21
Gard Dimmick,Male,"€44,98",mastercard,Garden,Argentina,16:26:13
Gabbie Gounard,Male,"€48,13",mastercard,Computers,Brazil,15:24:53
Grier Chessel,Female,"€26,87",mastercard,Automotive,France,8:08:02
Isac Demangeon,Male,"€91,75",visa,Baby,Portugal,18:37:26
Kimberli Mingardo,Female,"€37,74",americanexpress,Computers,Argentina,1:23:48
Gibbie Cresser,Male,"€44,92",americanexpress,Clothing,Brazil,15:47:51
Catharine Gethen,Bigender,"€33,48",americanexpress,Jewelry,Brazil,8:40:18
Bartolomeo Mallabund,Male,"€8,82",visa,Shoes,Portugal,18:09:13
Kerrin Rubrow,Female,"€62,60",americanexpress,Baby,Brazil,16:40:56
Weidar Van Merwe,Male,"€86,49",visa,Industrial,Portugal,15:02:24
Rafa Lapsley,Genderfluid,"€96,49",visa,Home,Germany,22:08:49
Bethanne Eiler,Female,"€66,76",mastercard,Shoes,Portugal,19:17:22
Chlo Danell,Female,"€72,91",visa,Shoes,Brazil,21:50:38
Luciana Goman,Female,"€89,67",americanexpress,Jewelry,Argentina,11:59:08
Kirby Rawcliff,Female,"€43,51",americanexpress,Books,Argentina,11:38:30
Benedicta Fills,Bigender,"€36,75",americanexpress,Tools,France,15:09:02
Peterus Comsty,Male,"€5,65",visa,Kids,Portugal,2:28:41
Dyana De la Zenne,Female,"€88,39",americanexpress,Health,Portugal,15:21:42
Karin Memmory,Female,"€15,68",visa,Beauty,Brazil,3:24:38
Sarina L'Hommeau,Female,"€10,18",americanexpress,Health,Portugal,22:53:02
Carena Hartzog,Female,"€61,85",visa,Baby,Portugal,12:11:55
Alison Tinkler,Female,"€79,19",americanexpress,Home,Portugal,10:41:52
Jeffrey Wrought,Male,"€96,68",mastercard,Automotive,Germany,20:00:42
Stacia Gunter,Genderfluid,"€37,16",mastercard,Health,Brazil,16:57:29
Shea Stephenson,Male,"€86,78",mastercard,Beauty,Argentina,14:30:20
Mattheus Shaxby,Male,"€28,92",americanexpress,Shoes,France,2:16:46
Chris MacShane,Male,"€12,20",mastercard,Grocery,Portugal,20:34:01
Karlene Quernel,Female,"€0,87",americanexpress,Shoes,France,18:27:00
Georgette Fidgeon,Genderfluid,"€82,78",visa,Baby,Portugal,22:00:54
Miner Vidgen,Male,"€83,74",americanexpress,Jewelry,Portugal,3:10:03
Boot Bosworth,Male,"€82,64",visa,Shoes,Brazil,20:03:50
Nat Kiff,Male,"€65,97",visa,Jewelry,Brazil,14:03:45
Keely Llewelly,Female,"€56,26",americanexpress,Grocery,Portugal,15:14:43
Belva Meron,Female,"€41,11",mastercard,Music,France,19:01:36
Karoly Snoxill,Male,"€81,30",americanexpress,Baby,France,4:39:50
Pamella Medlen,Non-binary,"€85,93",visa,Shoes,Portugal,14:02:07
Cynthia Tabour,Female,"€25,44",visa,Shoes,Brazil,15:16:45
Abdul Van Der Weedenburg,Male,"€66,83",visa,Electronics,France,0:58:47
Gene Betancourt,Male,"€42,55",americanexpress,Books,France,17:03:53
Barnabas Rowdell,Male,"€32,81",americanexpress,Home,France,11:49:47
Diandra Besset,Female,"€12,26",americanexpress,Garden,Portugal,11:41:57
Maggie Spilstead,Female,"€1,47",mastercard,Electronics,France,13:44:51
Clo Knevett,Female,"€33,54",americanexpress,Shoes,France,1:31:05
Pacorro Jenteau,Male,"€8,71",mastercard,Industrial,Brazil,12:29:40
Doloritas Dudden,Female,"€98,95",americanexpress,Sports,France,18:49:20
Patricio Cymper,Male,"€66,76",americanexpress,Beauty,Argentina,22:38:59
Florie Bramwell,Female,"€85,41",visa,Health,Portugal,1:23:04
Berte Dunlap,Female,"€20,84",americanexpress,Shoes,Brazil,23:41:47
Rutter Stife,Male,"€2,20",visa,Shoes,Portugal,23:56:00
Kerry Passfield,Female,"€70,83",americanexpress,Beauty,Portugal,5:41:00
Wilden Aindrais,Male,"€94,77",mastercard,Electronics,Brazil,5:11:23
Brianne Doran,Female,"€24,33",mastercard,Computers,Brazil,20:22:01
Elnar Mackriell,Male,"€12,18",visa,Tools,Brazil,18:50:15
Ulla Simonnin,Female,"€27,07",mastercard,Garden,Brazil,23:27:31
Kassandra Mahomet,Female,"€33,02",mastercard,Tools,Brazil,22:42:03
Brien Traite,Genderqueer,"€77,59",visa,Health,France,13:51:07
Minny Veasey,Female,"€6,77",visa,Computers,France,5:55:58
Matthieu Lister,Male,"€71,07",americanexpress,Computers,Portugal,10:30:20
Agosto Duprey,Male,"€42,07",americanexpress,Home,Portugal,14:51:39
Sutherland Pollak,Male,"€84,30",americanexpress,Garden,Brazil,17:31:36
Liuka Brockett,Female,"€25,72",mastercard,Home,Brazil,12:29:21
Amberly Paliser,Female,"€16,52",visa,Beauty,Germany,2:29:34
Kain Angric,Male,"€18,90",americanexpress,Computers,France,22:48:22
Ara Galbreth,Female,"€29,54",mastercard,Automotive,Brazil,13:03:56
Aleksandr Cogan,Male,"€96,79",visa,Automotive,Portugal,15:40:33
Willa Southouse,Bigender,"€46,03",mastercard,Beauty,France,16:16:01
Norah Clery,Female,"€66,64",americanexpress,Kids,Portugal,7:14:00
Alexandr Vaz,Male,"€62,87",visa,Tools,France,14:57:49
Seline Pedersen,Female,"€0,17",americanexpress,Music,Brazil,18:43:06
Jessie Otter,Female,"€76,75",mastercard,Outdoors,France,19:42:00
Sonia Abelwhite,Genderfluid,"€37,28",americanexpress,Automotive,Germany,3:32:13
Raul Yurikov,Male,"€80,84",americanexpress,Books,Portugal,6:48:52
Kerby Rigard,Bigender,"€30,63",visa,Baby,Portugal,1:09:22
Kristel Razzell,Female,"€81,10",visa,Computers,Brazil,7:51:08
Karlene Tennison,Female,"€95,20",americanexpress,Home,Brazil,7:13:22
Babara Siseland,Female,"€92,91",visa,Games,France,2:04:44
Jeno Bontine,Male,"€4,87",visa,Movies,Portugal,4:38:47
Annadiane Hardman,Female,"€41,13",mastercard,Home,Portugal,18:47:49
Kevyn Dunican,Female,"€0,09",mastercard,Clothing,France,12:42:25
Julian Franklin,Male,"€66,17",mastercard,Industrial,Argentina,15:34:27
Kandace Mathe,Female,"€86,55",mastercard,Automotive,Portugal,21:32:28
Ly Phillipps,Male,"€53,33",americanexpress,Games,France,17:23:41
Britt Agneau,Male,"€19,30",visa,Automotive,Argentina,6:16:58
Torrin Matyugin,Male,"€52,98",americanexpress,Health,Brazil,3:58:13
Em Breckin,Male,"€64,64",mastercard,Sports,France,23:35:52
Shelden Sherreard,Male,"€69,42",mastercard,Baby,Portugal,5:15:32
Sean Petrozzi,Male,"€23,28",visa,Electronics,France,7:27:30
Clerkclaude Wastling,Male,"€73,12",americanexpress,Computers,Portugal,13:13:42
Ozzy Mannin,Male,"€91,53",mastercard,Baby,Portugal,16:08:35
Florance Tonry,Female,"€72,92",americanexpress,Home,Argentina,9:31:11
Zollie Ormistone,Male,"€35,96",visa,Kids,Argentina,5:47:39
Hewet Viner,Male,"€94,36",mastercard,Kids,Argentina,7:31:57
Lib Barthel,Female,"€40,77",americanexpress,Garden,France,14:15:30
Eadith Leschelle,Polygender,"€19,27",mastercard,Sports,Brazil,2:00:51
Maury Arnopp,Male,"€98,64",mastercard,Sports,Brazil,6:12:06
Damaris Rishman,Polygender,"€49,05",americanexpress,Kids,Spain,15:41:31
Hazel McGaugan,Non-binary,"€20,62",mastercard,Toys,Portugal,7:31:16
Ave Sabati,Male,"€90,96",americanexpress,Shoes,Brazil,6:50:15
Noak Mellings,Male,"€60,44",americanexpress,Jewelry,Portugal,2:07:09
Mead Ettridge,Female,"€0,68",americanexpress,Jewelry,France,10:00:38
Waldemar Pfaffel,Male,"€5,31",visa,Toys,France,16:18:43
Sophronia Heibel,Female,"€8,78",mastercard,Music,Brazil,7:45:14
Zuzana Pheasey,Female,"€45,66",mastercard,Electronics,France,7:30:36
Wendie Barthelme,Female,"€6,06",mastercard,Games,Brazil,4:28:48
Prudi Ciobutaro,Female,"€36,39",visa,Clothing,Brazil,20:30:53
Nyssa Bisset,Female,"€84,72",americanexpress,Garden,Portugal,3:29:45
Roderigo Roncelli,Male,"€0,72",mastercard,Baby,France,3:01:20
Gaultiero Izard,Male,"€43,16",mastercard,Beauty,France,5:35:08
Penelope Smallbone,Female,"€93,64",mastercard,Books,Portugal,8:42:46
Tann Hands,Male,"€24,83",mastercard,Kids,France,1:00:52
Saundra Totaro,Male,"€32,64",visa,Books,Portugal,21:23:51
Kaja Kelsey,Female,"€4,85",visa,Grocery,Portugal,1:34:38
Felicio Biggar,Genderfluid,"€17,86",visa,Jewelry,Brazil,20:52:06
Hyacintha Eastmead,Female,"€52,09",mastercard,Toys,Argentina,19:06:31
Whitby Buxsy,Male,"€52,62",americanexpress,Kids,Brazil,15:06:19
Luce Outram,Female,"€23,28",visa,Grocery,Brazil,18:24:06
Milena Sever,Female,"€22,57",visa,Electronics,France,20:13:10
Timmy Wakeford,Male,"€74,22",visa,Sports,Portugal,15:01:00
Madison Colquit,Male,"€67,67",americanexpress,Clothing,Brazil,19:11:30
Minetta Keoghane,Female,"€62,74",mastercard,Toys,France,19:08:13
Feliza Laxe,Female,"€34,86",visa,Electronics,France,11:09:04
Naoma Donkersley,Female,"€80,09",mastercard,Toys,Portugal,23:03:16
Redford McMurraya,Male,"€80,68",americanexpress,Clothing,Portugal,3:17:41
Ingrim Splaven,Male,"€48,57",mastercard,Clothing,France,8:58:10
Rudolf Bowdery,Male,"€84,08",visa,Outdoors,Brazil,13:51:30
Cele Dormer,Female,"€89,72",americanexpress,Movies,Portugal,3:08:55
Ximenez Frankiss,Male,"€38,55",visa,Industrial,Brazil,17:13:21
Elden Barneveld,Male,"€58,74",visa,Tools,Argentina,22:03:07
Nicole Lardiner,Female,"€54,26",mastercard,Computers,France,19:23:38
Odelinda Lombard,Female,"€29,14",mastercard,Outdoors,Brazil,17:35:32
Ryon Beynon,Male,"€72,29",mastercard,Garden,Brazil,6:11:44
Sid Jopling,Non-binary,"€66,23",visa,Beauty,Brazil,20:40:36
Germain Bilbie,Male,"€16,02",mastercard,Industrial,Portugal,1:56:01
Ellery Winser,Male,"€61,84",mastercard,Computers,Portugal,22:39:41
Leon Stivani,Male,"€47,53",visa,Computers,Brazil,10:31:24
Hetti Oen,Female,"€50,07",americanexpress,Games,France,21:19:50
Onofredo McNamee,Genderqueer,"€91,05",visa,Games,France,14:07:16
Nikoletta Sommerville,Female,"€55,88",visa,Toys,France,17:37:59
Inge Matsell,Female,"€68,71",americanexpress,Outdoors,Portugal,0:56:37
Christalle Jakubowicz,Female,"€19,18",americanexpress,Books,France,0:55:32
Karla Girkins,Female,"€26,11",mastercard,Tools,Brazil,2:41:22
Aymer Dillingham,Male,"€31,47",mastercard,Jewelry,Argentina,17:06:59
Guthrey Lean,Male,"€74,44",visa,Toys,France,0:28:25
Del Ellacott,Male,"€7,45",americanexpress,Clothing,France,14:34:41
Fayette Bodell,Female,"€96,19",mastercard,Sports,Brazil,22:26:54
Al Maxwaile,Bigender,"€7,02",visa,Outdoors,France,9:59:59
Phyllys Dimmer,Female,"€30,37",visa,Books,Brazil,6:21:21
Corinna Ghest,Female,"€44,11",americanexpress,Health,France,19:42:27
Rafaello Cozins,Male,"€73,56",visa,Home,France,19:47:20
Kalil Akram,Male,"€21,54",visa,Garden,Portugal,0:55:47
Kiel Girod,Male,"€20,38",americanexpress,Kids,Portugal,8:58:41
Wainwright Jaksic,Male,"€79,61",americanexpress,Books,Brazil,17:48:27
Margret Just,Female,"€17,76",americanexpress,Home,France,18:30:30
Dell Tunny,Female,"€26,25",mastercard,Garden,Brazil,3:01:51
Jock Kuhl,Male,"€30,88",mastercard,Kids,Brazil,2:14:17
Joshua Crocetto,Male,"€6,28",mastercard,Kids,Brazil,6:41:11
Sheelah Couronne,Female,"€43,09",americanexpress,Baby,Portugal,12:57:26
Amelita Flinders,Female,"€21,59",mastercard,Books,France,18:47:51
Albert Desvignes,Male,"€52,39",visa,Clothing,France,1:42:27
Cecil Eglaise,Male,"€65,07",americanexpress,Clothing,Portugal,12:01:37
Cecelia Tooze,Female,"€41,37",americanexpress,Shoes,France,19:42:29
Tania LAbbet,Polygender,"€28,44",mastercard,Computers,Brazil,5:24:21
Prudi Breeder,Female,"€98,15",mastercard,Books,Argentina,1:05:51
Vinson Darrigoe,Male,"€96,65",americanexpress,Music,Argentina,9:10:23
Shanan Gelsthorpe,Male,"€86,30",mastercard,Books,Brazil,0:42:51
Deanna Stit,Bigender,"€60,22",americanexpress,Kids,France,11:56:52
Chucho Maystone,Male,"€30,97",americanexpress,Outdoors,Brazil,0:48:23
George Gresly,Male,"€17,63",mastercard,Computers,Brazil,11:40:09
Seumas Van Leijs,Male,"€43,33",visa,Automotive,Brazil,1:58:27
Ignace Galier,Male,"€30,59",mastercard,Electronics,Portugal,2:07:19
Darsey Drable,Female,"€54,90",mastercard,Tools,Brazil,11:39:45
Montgomery Drayson,Male,"€81,23",visa,Garden,Brazil,16:29:00
Janka Steers,Female,"€48,22",americanexpress,Electronics,Brazil,18:03:13
Glenn MacKaile,Male,"€61,12",americanexpress,Toys,Brazil,6:56:58
Casey Tawton,Male,"€69,97",mastercard,Kids,France,8:18:58
Teodoor Crimes,Male,"€99,01",americanexpress,Shoes,Argentina,5:37:43
Danny Bonder,Female,"€27,06",mastercard,Health,Portugal,22:24:59
Saxe Bramble,Male,"€44,99",visa,Shoes,Argentina,18:51:57
Hadley Traher,Male,"€69,71",americanexpress,Clothing,Brazil,3:26:45
Ariel Thomton,Female,"€40,99",mastercard,Kids,Brazil,2:34:17
Barb McAlees,Polygender,"€22,68",mastercard,Movies,France,12:37:15
Tomlin Course,Male,"€7,71",americanexpress,Books,Brazil,13:29:59
Giselbert Peebles,Male,"€79,23",americanexpress,Industrial,Brazil,6:09:45
Cathee Sage,Female,"€65,86",visa,Grocery,Brazil,18:33:43
Lauren Eveleigh,Female,"€35,98",mastercard,Garden,France,1:27:03
Skylar Dumblton,Male,"€63,58",visa,Movies,Portugal,13:06:14
Warde Donaway,Male,"€23,57",mastercard,Industrial,France,15:28:26
Marijn St Clair,Male,"€39,29",mastercard,Jewelry,Brazil,10:04:52
Merle Austins,Male,"€69,62",americanexpress,Sports,Brazil,9:23:35
Gus Rawlins,Male,"€77,50",americanexpress,Baby,Argentina,8:41:52
Claudio Powner,Male,"€49,81",visa,Industrial,Brazil,8:41:10
Guy Sally,Male,"€37,93",americanexpress,Outdoors,Portugal,16:28:18
Lanae Trustram,Genderfluid,"€36,97",mastercard,Grocery,France,14:36:12
Ravid Allkins,Male,"€85,68",americanexpress,Beauty,France,22:50:04
Joey Gemmill,Male,"€39,38",visa,Clothing,Brazil,18:42:20
Sophronia Dossit,Female,"€9,36",americanexpress,Games,Portugal,12:49:30
Clary Dutnall,Female,"€2,64",mastercard,Books,Brazil,16:26:21
Lorne Tomashov,Male,"€29,57",mastercard,Health,France,6:58:13
Sophey Cleugher,Female,"€54,60",mastercard,Home,Portugal,10:21:54
Jordain Bruster,Female,"€16,21",mastercard,Jewelry,Argentina,12:04:22
Kinna Crane,Female,"€72,58",americanexpress,Grocery,Portugal,7:42:06
Jayson Wilcher,Male,"€16,98",visa,Jewelry,Brazil,20:07:42
Shandy Islep,Female,"€84,06",mastercard,Health,Brazil,13:38:33
Vicki Patrickson,Female,"€65,87",mastercard,Tools,Portugal,17:28:16
Celene Baudacci,Agender,"€31,59",americanexpress,Outdoors,Portugal,19:21:03
Kynthia End,Female,"€92,27",visa,Music,France,19:58:14
Herve Pesticcio,Male,"€80,26",visa,Tools,Portugal,5:09:26
Alexandra Pedroli,Female,"€41,03",americanexpress,Health,Spain,1:41:34
Berta Claydon,Female,"€15,25",mastercard,Tools,Portugal,17:01:24
Grethel Kaasman,Female,"€86,66",visa,Electronics,France,11:25:03
Hinze Trace,Male,"€41,67",visa,Books,Spain,21:08:42
Hettie Sherer,Female,"€98,26",mastercard,Baby,Spain,12:22:25
Samantha Barthelemy,Female,"€15,92",mastercard,Shoes,France,11:42:18
Emmy Stainland,Female,"€35,33",mastercard,Automotive,Brazil,18:49:30
Julianna Dethloff,Female,"€79,84",visa,Outdoors,Portugal,5:41:15
Dickie Janicki,Male,"€51,99",visa,Games,France,6:33:03
Costanza Ferreira,Female,"€36,16",visa,Kids,Brazil,7:02:00
Karney Spollen,Male,"€33,91",americanexpress,Books,Portugal,21:03:29
Meryl Dovinson,Male,"€67,02",visa,Shoes,Portugal,10:53:31
Wayne Heustice,Male,"€67,64",mastercard,Outdoors,Brazil,4:16:04
Everett Royal,Male,"€65,16",mastercard,Grocery,Portugal,1:01:00
Shannah Buyers,Female,"€16,29",visa,Sports,France,12:58:38
Jeffrey Spilsbury,Male,"€14,42",visa,Beauty,Brazil,2:06:09
Virgilio Leisman,Male,"€24,86",visa,Beauty,France,19:51:48
Karney Brekonridge,Male,"€38,70",visa,Beauty,Brazil,13:28:58
Aubree Bru,Female,"€67,75",visa,Industrial,Portugal,7:39:44
Say Brownlie,Male,"€28,73",visa,Tools,France,0:11:38
Wilow Assur,Female,"€61,60",visa,Kids,Portugal,6:05:53
Shep Stringer,Genderqueer,"€59,81",visa,Kids,Portugal,13:26:46
Mile Clayal,Male,"€82,04",mastercard,Sports,Argentina,13:27:05
Beatrice Bernardot,Female,"€51,23",americanexpress,Shoes,Argentina,13:47:56
Slade Stirrup,Male,"€90,87",visa,Beauty,France,1:31:18
Guillermo Bater,Male,"€13,05",americanexpress,Electronics,Brazil,5:26:23
Aidan Caisley,Female,"€32,30",mastercard,Games,Portugal,1:19:28
Hamish Dredge,Male,"€17,63",visa,Music,Argentina,7:01:33
Brig Martinson,Male,"€38,10",visa,Sports,France,10:17:34
Nicoli Broomer,Female,"€1,09",visa,Toys,Argentina,21:55:02
Lory Mowles,Female,"€46,64",mastercard,Computers,Brazil,3:50:36
Fayina Kochs,Female,"€81,93",visa,Shoes,France,20:03:12
Egon Laycock,Male,"€97,95",mastercard,Computers,Portugal,15:52:58
Bartel Casperri,Male,"€14,56",mastercard,Outdoors,Portugal,18:55:28
Peirce Yeulet,Male,"€45,65",visa,Baby,Portugal,11:41:57
Shayna Filliskirk,Female,"€40,65",mastercard,Grocery,Brazil,23:20:57
Olly Giovannardi,Genderfluid,"€26,06",visa,Grocery,Brazil,3:08:09
Jacqueline Rudinger,Female,"€41,93",americanexpress,Industrial,Portugal,9:41:12
Jehanna Copnall,Female,"€77,59",mastercard,Electronics,Argentina,17:22:34
Randa Edwick,Bigender,"€56,66",mastercard,Electronics,Spain,19:06:56
Darrell Overbury,Male,"€54,46",americanexpress,Home,Portugal,7:17:08
Jsandye Czapla,Female,"€24,29",visa,Automotive,France,20:23:32
Ursola Cordall,Female,"€7,54",mastercard,Games,Brazil,14:42:28
Andreas Fabbri,Male,"€75,15",americanexpress,Computers,Portugal,9:17:58
Godfree Shoemark,Male,"€32,86",mastercard,Health,Brazil,3:36:48
Lucie Pawelski,Female,"€15,98",mastercard,Electronics,Portugal,14:30:54
Maxim Crichmere,Male,"€68,71",mastercard,Industrial,Brazil,8:27:33
Corette MacHarg,Female,"€4,60",visa,Tools,Spain,14:00:38
Currie Hearle,Male,"€27,21",visa,Industrial,Portugal,6:23:52
