client,gender,amount,card,retail_service,country,timestamp
Norrie MacCumiskey,Male,"€70,76",americanexpress,Games,Germany,8:20:21
Anabella Feldon,Female,"€37,89",americanexpress,Outdoors,France,5:49:24
Billye Mixter,Female,"€42,98",americanexpress,Sports,Portugal,12:28:32
Anna-diane Scott,Female,"€24,03",mastercard,Health,Brazil,19:22:18
Vic Moar,Male,"€77,80",mastercard,Tools,Brazil,15:02:31
Sioux Pellatt,Female,"€44,94",americanexpress,Toys,Argentina,11:23:13
Syd Geake,Male,"€54,33",americanexpress,Home,Brazil,8:20:44
Dimitry Bladon,Genderfluid,"€37,05",mastercard,Shoes,Germany,11:38:07
Lowrance Dallicott,Male,"€83,68",americanexpress,Baby,Portugal,14:08:43
Justinian Renak,Non-binary,"€46,13",mastercard,Home,France,19:50:02
Matt Pinyon,Male,"€68,04",americanexpress,Health,France,18:35:00
Cirillo Drillingcourt,Male,"€86,60",visa,Industrial,Germany,23:58:29
Ellen Peteri,Female,"€13,49",americanexpress,Sports,Spain,20:28:45
Maryanna Loader,Female,"€11,03",mastercard,Industrial,Portugal,4:30:53
Bogart Wimbush,Male,"€68,79",americanexpress,Outdoors,Brazil,14:54:26
Sanders Larrad,Male,"€95,47",mastercard,Movies,Portugal,1:46:27
Bennie Iredale,Male,"€80,51",americanexpress,Music,France,8:14:39
Rosalind Gouldthorp,Female,"€36,00",americanexpress,Tools,Portugal,22:19:46
Lewie Dunkerton,Male,"€56,50",visa,Automotive,Brazil,4:27:24
Cass Rubes,Male,"€30,79",visa,Clothing,Portugal,12:25:34
Lena Denidge,Female,"€99,79",visa,Music,Argentina,23:31:25
Shoshanna Yve,Female,"€62,49",visa,Sports,Brazil,11:11:30
Elihu Laugharne,Male,"€36,17",visa,Games,Portugal,5:40:51
Stanislaus Duetschens,Male,"€84,68",americanexpress,Baby,Portugal,1:51:49
Kristal Westpfel,Female,"€61,21",americanexpress,Music,Portugal,19:36:58
Heidie Yoxen,Female,"€64,96",americanexpress,Jewelry,France,18:35:59
Millard Quilty,Male,"€65,59",mastercard,Kids,Brazil,23:43:55
Elianora Minto,Female,"€10,27",mastercard,Books,France,4:10:08
Pavla Cottem,Female,"€82,29",visa,Music,Brazil,3:38:14
West Stichall,Male,"€83,57",visa,Outdoors,Brazil,9:16:43
Dagny Hame,Agender,"€29,61",visa,Games,France,7:10:47
Ennis Chasmoor,Male,"€87,29",visa,Industrial,Brazil,17:11:45
Calhoun Yes,Genderfluid,"€2,96",americanexpress,Kids,Brazil,16:47:42
Adriano O'Griffin,Male,"€45,02",visa,Clothing,Brazil,15:57:00
Farrah Corradeschi,Female,"€69,94",visa,Grocery,Brazil,13:37:01
Augustus Gerardeaux,Male,"€4,44",mastercard,Books,France,4:21:31
Leese Chatelot,Bigender,"€22,40",visa,Automotive,Portugal,21:01:03
Piper Rannells,Female,"€36,63",mastercard,Computers,France,18:35:10
Alie Holliar,Female,"€85,83",visa,Automotive,Portugal,9:19:18
Reinwald Asquez,Male,"€22,92",visa,Automotive,France,14:33:37
Oralla Ziemen,Female,"€70,67",mastercard,Jewelry,Argentina,13:07:58
Merrile Vynoll,Agender,"€48,97",mastercard,Grocery,Brazil,1:45:12
Bunni Craik,Female,"€82,98",mastercard,Toys,Argentina,12:43:48
Eugene Sigart,Male,"€14,73",mastercard,Health,France,11:43:30
Dela Goddard,Female,"€23,78",americanexpress,Grocery,Portugal,23:58:05
Saxon Purdie,Male,"€64,02",mastercard,Computers,Brazil,18:34:24
Gaynor Lamdin,Female,"€33,44",mastercard,Books,Brazil,20:39:08
Orelia Lejeune,Female,"€34,81",visa,Tools,Portugal,13:36:43
Ingaberg Eyckel,Female,"€73,56",americanexpress,Kids,Brazil,7:10:54
Sherilyn Gowdridge,Female,"€74,71",visa,Sports,France,14:47:19
Jen Llopis,Female,"€65,28",visa,Electronics,Brazil,20:59:49
Taylor McGilvary,Male,"€46,73",visa,Tools,Brazil,20:07:00
Thedrick Reeves,Male,"€10,13",americanexpress,Clothing,Brazil,1:52:18
Callean Guppie,Male,"€4,50",mastercard,Grocery,Portugal,18:13:37
Marla Pentin,Agender,"€98,97",visa,Toys,Portugal,23:37:53
Meg Aggiss,Female,"€22,88",americanexpress,Garden,Brazil,21:20:49
Victoir Linney,Male,"€58,75",visa,Computers,Argentina,1:19:10
Jessamine Bickardike,Female,"€79,48",visa,Electronics,Brazil,23:01:37
Dunstan Fulford,Male,"€11,87",americanexpress,Electronics,Brazil,18:14:35
Winn Stuckford,Male,"€63,55",mastercard,Industrial,France,6:23:51
Victor Tollerton,Male,"€36,62",americanexpress,Industrial,Portugal,6:48:09
Heinrik Strooband,Male,"€34,40",mastercard,Computers,France,21:29:36
Helen-elizabeth Jeandeau,Female,"€20,94",americanexpress,Industrial,Portugal,17:26:34
Shane Cockran,Male,"€72,03",mastercard,Home,France,10:26:30
Loralee Panks,Female,"€15,76",americanexpress,Beauty,France,8:14:49
Shayla Grugerr,Female,"€66,05",mastercard,Outdoors,Portugal,21:41:11
Gilles Dackombe,Polygender,"€12,64",visa,Shoes,France,9:53:57
Connie Rylands,Male,"€77,15",americanexpress,Sports,Portugal,21:03:12
Haroun Khristyukhin,Male,"€57,94",mastercard,Shoes,Portugal,2:45:22
Urbanus Beccles,Male,"€51,04",americanexpress,Beauty,Portugal,6:45:02
Kevyn Bearn,Female,"€93,92",visa,Health,Brazil,23:30:38
Calypso Alvaro,Female,"€39,07",visa,Health,Portugal,14:06:26
Burr Guillem,Male,"€34,82",americanexpress,Games,Brazil,6:54:12
Bertram Dumbellow,Male,"€40,95",americanexpress,Outdoors,Spain,1:04:10
Neille Carlet,Female,"€70,55",visa,Computers,France,18:52:06
Teddie Neames,Female,"€57,73",americanexpress,Kids,Portugal,7:03:41
Sal Piechnik,Male,"€26,15",visa,Jewelry,France,12:25:50
Vaughn Cheine,Male,"€28,01",americanexpress,Computers,Brazil,3:33:02
Codi Gotcher,Male,"€77,88",americanexpress,Outdoors,Brazil,5:52:44
Gwenore Haney,Female,"€62,19",mastercard,Computers,Brazil,5:15:32
Wiatt Beynkn,Genderfluid,"€63,19",visa,Shoes,France,11:16:19
Tarrance Linde,Male,"€17,87",mastercard,Outdoors,France,23:17:33
Timmi Jory,Bigender,"€92,66",mastercard,Toys,Brazil,6:11:36
Tris Burtwhistle,Male,"€76,11",visa,Tools,Brazil,18:00:53
Donal Gumley,Non-binary,"€89,67",visa,Kids,Portugal,12:22:58
Wilmar Drowsfield,Male,"€87,51",americanexpress,Industrial,Spain,4:39:31
Letisha Espley,Female,"€75,77",mastercard,Electronics,Portugal,4:49:26
Abdel Dommersen,Male,"€20,14",mastercard,Automotive,France,13:44:28
Franklyn Cornils,Male,"€98,83",americanexpress,Electronics,Argentina,11:39:04
Gannon Ternott,Male,"€1,43",americanexpress,Jewelry,Brazil,19:23:55
Nikaniki Fallens,Female,"€54,01",mastercard,Books,Spain,5:42:18
Felice Gyurkovics,Female,"€30,61",mastercard,Tools,France,8:08:19
Guglielmo Loxdale,Male,"€55,82",americanexpress,Shoes,Portugal,6:20:28
Kennedy Masarrat,Male,"€92,01",visa,Beauty,Brazil,12:29:03
Manuel Matys,Male,"€5,03",mastercard,Grocery,Portugal,19:08:12
Ernaline Baxstare,Female,"€39,53",americanexpress,Baby,Portugal,16:21:29
Ninnetta Siaspinski,Female,"€9,15",americanexpress,Home,Portugal,6:49:43
Travus Durman,Male,"€49,95",americanexpress,Games,Brazil,14:50:34
Delano Kirby,Polygender,"€45,90",americanexpress,Electronics,Brazil,3:19:42
Zack Simao,Male,"€77,69",mastercard,Kids,France,9:08:06
Thoma Achromov,Male,"€85,55",visa,Beauty,France,10:27:36
Timmie Records,Male,"€45,65",americanexpress,Books,France,11:56:59
Kahaleel Antram,Male,"€33,90",americanexpress,Sports,Brazil,5:20:24
Huntlee Garrett,Male,"€52,33",mastercard,Kids,Portugal,18:44:54
Bevan Middleweek,Male,"€28,53",visa,Jewelry,Brazil,9:47:21
Vivianna Natte,Female,"€51,24",visa,Electronics,Portugal,16:22:12
Eadmund Burditt,Male,"€0,44",visa,Health,Brazil,7:44:16
Naomi Grigoryev,Female,"€22,41",americanexpress,Books,Portugal,3:39:56
Meridel Lydford,Female,"€47,04",mastercard,Jewelry,Brazil,4:51:13
Hercule Greatbach,Male,"€87,41",mastercard,Shoes,Spain,4:24:20
Kearney Ofener,Male,"€52,37",americanexpress,Jewelry,Argentina,19:26:56
Babbette Orman,Female,"€62,60",americanexpress,Grocery,Brazil,0:50:02
Barnaby Myerscough,Male,"€61,79",visa,Grocery,Argentina,11:00:58
Rustin Mottershead,Male,"€35,51",visa,Jewelry,Spain,19:47:48
Arch Ingman,Male,"€1,59",mastercard,Garden,Portugal,17:33:00
Gretal Musson,Genderfluid,"€37,22",mastercard,Home,France,6:34:36
Whit Munnery,Male,"€35,46",visa,Toys,France,17:00:45
Theresa Turbill,Female,"€15,68",visa,Industrial,Brazil,12:20:58
Sigismond Pavelka,Male,"€10,97",americanexpress,Home,Brazil,16:37:01
Modesta Mandel,Female,"€10,26",americanexpress,Electronics,France,1:16:46
Cecil Darrell,Female,"€32,62",visa,Jewelry,Portugal,6:43:33
Ralph Salmon,Agender,"€16,15",mastercard,Books,Argentina,14:25:23
Carlyle Crafter,Male,"€77,18",visa,Home,France,7:21:52
Angelle Peddersen,Female,"€96,85",visa,Tools,Brazil,6:47:46
Dorolisa Milton,Female,"€99,88",mastercard,Games,Brazil,22:50:43
Osmund Klimek,Male,"€90,16",visa,Health,Portugal,12:23:36
Ashli Callingham,Female,"€27,40",visa,Music,Portugal,15:32:03
Giusto Luna,Male,"€33,17",americanexpress,Music,Brazil,11:05:47
Kenon Zanazzi,Male,"€80,33",americanexpress,Electronics,Portugal,5:55:21
Georas Josephson,Male,"€64,69",americanexpress,Games,Brazil,19:42:10
Kiri Galliver,Female,"€10,84",americanexpress,Music,Brazil,0:55:48
Janot Gravenall,Genderqueer,"€36,30",americanexpress,Books,France,17:29:01
Shelba Clubley,Female,"€21,85",mastercard,Computers,Brazil,16:48:34
Reuben Dosdell,Male,"€96,03",americanexpress,Books,Brazil,15:53:06
Marja Goulborne,Female,"€27,22",mastercard,Sports,Brazil,23:16:11
Clem Hutton,Male,"€20,19",mastercard,Computers,Argentina,4:44:14
Benn Norvel,Male,"€21,54",mastercard,Home,Spain,0:21:17
Huntlee Hamblett,Male,"€14,55",americanexpress,Garden,Portugal,13:04:23
Adams Angrove,Male,"€70,11",mastercard,Movies,Brazil,3:12:59
Brody Fosher,Male,"€74,28",visa,Grocery,Spain,0:39:25
Jaquenette Kubczak,Female,"€28,91",mastercard,Shoes,Portugal,11:18:47
Joice Castellino,Female,"€88,03",visa,Baby,Brazil,9:59:09
Allix Varlow,Female,"€28,70",americanexpress,Jewelry,Brazil,13:01:49
Grethel Allone,Female,"€67,68",mastercard,Health,Portugal,19:44:56
Rudd O'Hagan,Male,"€69,74",americanexpress,Automotive,Brazil,23:00:04
Zachery Lias,Male,"€75,13",americanexpress,Tools,Brazil,20:01:08
Bennett Tunnock,Male,"€69,18",visa,Computers,France,16:44:56
Kane Flahy,Male,"€89,29",americanexpress,Tools,Spain,23:49:06
Jodie Cotgrave,Female,"€79,06",americanexpress,Baby,Portugal,23:58:23
Andreana Dulinty,Female,"€16,18",mastercard,Jewelry,Portugal,0:13:26
Marie Mahony,Female,"€28,84",mastercard,Toys,Brazil,11:36:19
Fraser Maysor,Male,"€91,75",visa,Outdoors,Portugal,3:25:01
Peter Thomann,Male,"€69,17",mastercard,Industrial,Portugal,6:34:31
Tony Edelmann,Male,"€50,46",americanexpress,Home,Brazil,2:41:03
Zebulon Reihill,Male,"€10,77",mastercard,Tools,Argentina,10:20:33
Gabriell Housley,Female,"€37,26",mastercard,Outdoors,Brazil,13:03:02
Lorrayne Vise,Female,"€75,27",americanexpress,Baby,France,12:52:49
Ailey Sallowaye,Female,"€33,57",americanexpress,Home,Portugal,18:27:41
Cirillo McClaren,Male,"€52,50",visa,Industrial,Portugal,17:34:30
Gilles Pasek,Male,"€83,98",americanexpress,Home,Brazil,8:46:54
Alec Masding,Non-binary,"€45,32",americanexpress,Computers,Portugal,20:36:56
Beilul Bohler,Female,"€23,75",americanexpress,Jewelry,France,6:02:09
Helaine Alltimes,Female,"€67,22",mastercard,Industrial,Portugal,9:12:21
Yehudi Jantet,Male,"€59,75",visa,Automotive,Portugal,14:45:10
Roselia Dugmore,Female,"€5,25",mastercard,Grocery,Argentina,20:32:55
Koral Farrent,Female,"€87,69",visa,Automotive,France,19:51:08
Howie Northridge,Male,"€31,80",americanexpress,Home,Brazil,17:36:35
Leicester Thorneywork,Male,"€53,43",mastercard,Home,Portugal,7:54:10
Luther Caesmans,Male,"€5,70",visa,Jewelry,France,22:21:47
Mercie Fleote,Female,"€53,41",visa,Shoes,Brazil,19:45:11
Loree Dabnot,Female,"€56,36",mastercard,Clothing,France,11:03:57
Jarib Emes,Male,"€27,60",visa,Kids,Brazil,8:17:49
Alikee Valentin,Female,"€73,24",mastercard,Computers,Brazil,19:04:54
Felicia Impey,Female,"€32,16",mastercard,Tools,Portugal,8:29:17
Thedric McArthur,Male,"€78,03",americanexpress,Music,Brazil,5:32:17
Nathanial Matsell,Male,"€46,85",americanexpress,Sports,Portugal,19:50:41
Bear Adamini,Male,"€99,78",americanexpress,Outdoors,Spain,0:42:55
Early Kissock,Male,"€93,29",visa,Health,Brazil,19:18:06
Danit Redsull,Female,"€65,21",mastercard,Industrial,Brazil,22:16:34
Thedric Hacun,Agender,"€91,91",americanexpress,Garden,Portugal,17:19:14
Jacquie Bateman,Female,"€85,84",americanexpress,Sports,Argentina,12:10:16
Ryon Compston,Male,"€6,53",visa,Jewelry,France,9:03:55
Fayth Nussey,Female,"€73,95",mastercard,Home,Brazil,14:52:32
Boyd Feavyour,Male,"€42,82",mastercard,Outdoors,Portugal,17:01:32
Stefan Dwine,Male,"€87,49",americanexpress,Movies,Germany,13:37:24
Ruperto Linggard,Male,"€1,68",americanexpress,Shoes,Brazil,22:13:34
Delaney McConnel,Male,"€53,75",visa,Computers,Brazil,13:56:28
Arluene Roe,Female,"€75,51",mastercard,Health,France,16:27:51
Ralf Pandey,Male,"€23,73",americanexpress,Automotive,Brazil,2:20:28
Glen Walklett,Female,"€82,57",visa,Home,Argentina,10:58:04
Marrissa Simonetto,Female,"€91,41",visa,Beauty,France,14:00:28
Osbert Caton,Male,"€99,00",americanexpress,Industrial,France,6:21:59
Abbie Dibbin,Female,"€8,67",mastercard,Sports,Portugal,19:05:45
Rosemonde Murley,Agender,"€31,56",americanexpress,Jewelry,Portugal,21:50:41
Richard Lanchester,Male,"€93,05",mastercard,Movies,Brazil,22:00:32
Orel Writtle,Female,"€49,88",visa,Games,Brazil,7:27:42
Sergent Pherps,Male,"€21,22",visa,Computers,Portugal,0:27:04
Dwain Russ,Male,"€90,27",americanexpress,Home,France,23:22:42
Myrle Vedeshkin,Female,"€97,38",mastercard,Movies,Brazil,17:16:13
Elwyn Blowfelde,Male,"€4,74",visa,Music,Brazil,6:54:08
Erna McCrisken,Female,"€25,35",mastercard,Games,Portugal,4:42:02
Melicent Grew,Female,"€42,22",americanexpress,Grocery,France,7:04:25
Darlleen Yepiskopov,Female,"€50,61",mastercard,Automotive,Portugal,19:34:53
Carena Seeney,Female,"€42,11",mastercard,Home,Brazil,1:25:25
Marketa Geelan,Female,"€17,98",mastercard,Tools,Portugal,9:23:46
Deidre Clowes,Female,"€42,76",mastercard,Automotive,Argentina,19:43:08
Zach Cruxton,Male,"€92,11",americanexpress,Sports,France,4:59:36
Elga Olenin,Female,"€58,34",mastercard,Tools,Portugal,0:37:41
Vinny Alvin,Male,"€84,36",visa,Sports,Portugal,5:47:09
Juliet Ayer,Female,"€53,32",visa,Games,Argentina,13:17:25
Valina Eaglen,Female,"€9,29",visa,Kids,France,14:14:41
Eddi Kennelly,Female,"€41,25",visa,Beauty,Portugal,8:13:04
Wadsworth Beamand,Male,"€3,39",visa,Sports,Germany,0:36:13
Scot Meeland,Male,"€36,01",americanexpress,Toys,Brazil,16:20:11
Shelden Kleisle,Male,"€36,85",visa,Automotive,France,7:05:59
Florenza Korneichuk,Female,"€11,11",americanexpress,Clothing,Brazil,14:08:57
Barbara Ablitt,Female,"€64,71",mastercard,Health,Portugal,4:39:21
Sella Shimmin,Female,"€35,02",visa,Health,Portugal,18:29:27
Mignonne Hansley,Female,"€47,01",americanexpress,Garden,Portugal,15:33:51
Aili Fumagall,Bigender,"€15,50",visa,Industrial,France,5:59:39
Amelia Carlin,Female,"€63,14",mastercard,Tools,France,14:50:02
Gaelan Browse,Male,"€25,22",mastercard,Toys,Portugal,23:47:40
Celestina Greated,Female,"€66,04",mastercard,Tools,Brazil,3:20:38
Reynolds Brayford,Male,"€8,16",americanexpress,Health,Argentina,20:49:33
Francine Busfield,Female,"€41,39",americanexpress,Clothing,Portugal,10:52:39
Bran Edscer,Male,"€14,05",visa,Garden,Brazil,12:58:38
Wells Ort,Male,"€79,88",mastercard,Games,France,4:03:39
Appolonia Cordero,Female,"€49,45",mastercard,Baby,Argentina,16:47:25
Guthry Franciskiewicz,Male,"€99,48",mastercard,Automotive,Portugal,19:07:52
Antonius Gouda,Male,"€54,84",visa,Automotive,Portugal,15:24:26
Von Vasishchev,Male,"€43,68",americanexpress,Clothing,Argentina,6:10:59
Ly Ronnay,Genderfluid,"€71,60",mastercard,Outdoors,France,17:40:08
Heinrick Cauderlie,Male,"€89,19",americanexpress,Health,Brazil,10:02:50
Henry Sponer,Non-binary,"€12,56",americanexpress,Baby,France,17:04:08
Gelya Brobeck,Female,"€19,98",mastercard,Clothing,Brazil,8:49:21
Carey Agutter,Female,"€52,54",mastercard,Garden,Argentina,7:46:11
Xever McPhilip,Male,"€61,49",americanexpress,Toys,France,18:40:31
Celestine Phinn,Female,"€25,95",visa,Home,France,15:12:06
Elroy Langelay,Male,"€62,84",mastercard,Garden,Portugal,3:43:59
Thorstein Osgood,Male,"€58,74",mastercard,Health,France,13:49:42
Hamel Avramovic,Male,"€55,51",mastercard,Industrial,Brazil,4:47:06
Lorinda Curthoys,Female,"€7,60",mastercard,Kids,Argentina,1:27:37
Miller Nutbrown,Male,"€15,55",visa,Sports,Brazil,2:14:07
Karia Burwin,Female,"€10,27",americanexpress,Outdoors,Brazil,15:55:59
Marcy Andor,Female,"€52,80",visa,Outdoors,Portugal,8:29:45
Corbie Dukesbury,Male,"€78,25",visa,Tools,France,8:19:06
Dwight Crosgrove,Male,"€53,88",visa,Books,Brazil,9:09:09
Adrian Oakey,Male,"€25,89",mastercard,Outdoors,Brazil,14:02:17
Bellina Blannin,Female,"€94,53",americanexpress,Movies,Portugal,3:28:56
Kerrill Gethins,Female,"€82,71",visa,Jewelry,Brazil,17:59:35
Alexandros Tatlock,Male,"€60,86",mastercard,Outdoors,Brazil,12:54:56
Pascale Allsworth,Male,"€80,20",visa,Books,Brazil,8:09:53
Quinta Wareing,Female,"€97,04",americanexpress,Sports,France,18:42:09
Blondelle McCluskey,Female,"€28,32",mastercard,Baby,Germany,6:20:41
Cassandry Harler,Female,"€9,93",mastercard,Industrial,Brazil,19:03:25
Bertha Whitnall,Female,"€45,67",americanexpress,Automotive,Argentina,18:17:34
Peg Vinden,Female,"€32,57",mastercard,Automotive,Brazil,18:53:17
Mellisent Duncanson,Non-binary,"€1,38",mastercard,Games,Portugal,3:15:13
Porter Rubin,Male,"€89,49",visa,Jewelry,Brazil,8:05:07
