client,gender,amount,card,retail_service,country,timestamp
Maridel Raynton,Female,"€50,30",americanexpress,Movies,Brazil,15:18:59
Paloma Adshad,Bigender,"€76,77",mastercard,Home,France,16:19:45
Camille Instock,Female,"€86,49",americanexpress,Movies,Argentina,15:50:29
Kakalina McLarnon,Genderqueer,"€82,81",americanexpress,Kids,Portugal,21:19:02
Chandal Cressingham,Female,"€29,38",mastercard,Clothing,Brazil,0:06:39
Obed Kenryd,Male,"€97,42",visa,Kids,Brazil,13:25:09
Estrellita Walkling,Female,"€36,08",mastercard,Sports,Brazil,20:15:58
Calhoun Feld,Male,"€96,00",americanexpress,Shoes,Brazil,18:36:06
Ronna Daniellot,Female,"€21,97",visa,Clothing,Argentina,3:36:28
Maryjane Capelle,Female,"€42,95",mastercard,Automotive,Portugal,18:09:44
Baxy Bagnall,Male,"€54,25",visa,Toys,Brazil,13:51:39
Eduardo Bather,Male,"€85,48",visa,Jewelry,Brazil,13:49:13
Amie Grain,Female,"€27,19",americanexpress,Industrial,Brazil,20:51:55
Prentiss Durrell,Male,"€17,37",visa,Shoes,Argentina,19:15:48
Clarabelle Fishly,Female,"€72,17",visa,Music,Argentina,17:29:48
Maribeth Fauning,Female,"€85,35",americanexpress,Health,France,1:38:22
Hubey Lantoph,Male,"€94,89",americanexpress,Industrial,Portugal,14:00:58
Mariele Sebire,Female,"€88,48",visa,Music,Brazil,14:05:21
Frank Deal,Female,"€81,98",americanexpress,Jewelry,Argentina,16:03:48
Theodor Shervington,Genderqueer,"€73,55",americanexpress,Kids,Portugal,14:46:59
Geordie Smallpiece,Male,"€31,33",americanexpress,Books,Portugal,3:16:24
Ainsley Choppen,Female,"€33,80",americanexpress,Outdoors,Brazil,6:42:16
Aldis Roswarne,Male,"€70,49",americanexpress,Industrial,France,15:04:42
Maurene Soame,Polygender,"€89,84",americanexpress,Toys,Portugal,17:55:10
Jenny Milbourne,Female,"€2,28",visa,Sports,Brazil,8:12:30
Dominic Metheringham,Male,"€14,69",visa,Automotive,Brazil,16:57:42
Mabel Gilgryst,Female,"€93,84",visa,Kids,Brazil,19:50:33
Lida Garrish,Female,"€74,13",mastercard,Garden,Brazil,20:35:39
Andres Bulluck,Male,"€91,06",visa,Garden,Brazil,9:04:55
Lamar Santo,Male,"€39,83",mastercard,Grocery,Portugal,2:51:33
Caroline Kynson,Genderqueer,"€28,02",americanexpress,Computers,France,1:48:58
Mallorie Crossland,Female,"€63,82",mastercard,Grocery,France,12:59:07
Jen Meininger,Female,"€96,13",visa,Industrial,Brazil,0:00:35
Agnes Tratton,Female,"€59,57",americanexpress,Books,Portugal,14:53:18
Dorry Cardoso,Female,"€54,98",americanexpress,Home,Argentina,20:07:20
D'arcy Maple,Male,"€34,03",americanexpress,Industrial,Germany,8:12:19
Isa Spieght,Female,"€85,58",mastercard,Outdoors,Brazil,23:20:07
Sterne Klugel,Male,"€44,15",americanexpress,Grocery,Argentina,13:49:12
Crista Twist,Bigender,"€0,23",mastercard,Electronics,Portugal,6:31:29
Jamie Tremayle,Male,"€5,60",visa,Health,Portugal,1:49:40
Alex Alldridge,Male,"€43,94",americanexpress,Shoes,Germany,22:06:18
Brigit Caplis,Genderfluid,"€33,13",visa,Baby,Brazil,9:45:11
Eleni Mattiassi,Female,"€32,42",visa,Grocery,Brazil,9:09:49
Fiona Jakubovics,Female,"€48,33",americanexpress,Tools,Portugal,0:52:05
Arlene Folbigg,Female,"€91,73",visa,Home,Portugal,9:43:23
Gaylene Grafhom,Female,"€56,62",americanexpress,Baby,Spain,2:17:11
Holly-anne Dawber,Female,"€62,68",americanexpress,Industrial,Portugal,2:15:46
Corly Prettyman,Female,"€11,00",visa,Sports,France,23:30:05
Jacquie Deackes,Female,"€40,32",visa,Shoes,Brazil,5:10:21
Zandra Casebourne,Female,"€80,92",mastercard,Music,Brazil,9:09:11
Benton Seal,Male,"€92,44",mastercard,Shoes,Brazil,14:12:58
Anabelle Corbally,Polygender,"€30,93",americanexpress,Industrial,France,9:27:21
Riccardo Benson,Male,"€10,23",americanexpress,Kids,France,22:30:55
Massimiliano Lideard,Male,"€63,06",mastercard,Outdoors,Argentina,21:16:43
Giralda Gleeson,Non-binary,"€42,25",visa,Home,Argentina,14:22:15
Geoffry Guillem,Male,"€23,29",mastercard,Sports,Argentina,3:00:45
Farrel Truder,Male,"€90,66",mastercard,Electronics,Portugal,9:01:11
Teresa Farans,Female,"€97,98",visa,Books,Portugal,20:29:45
Cletis Naulls,Male,"€50,63",americanexpress,Outdoors,France,21:20:27
Son Lindwall,Male,"€20,58",americanexpress,Music,Brazil,1:49:39
Mimi Bewlie,Bigender,"€54,74",americanexpress,Books,France,1:54:20
Abby Bompas,Female,"€14,04",mastercard,Automotive,France,22:11:11
Marion Lidgey,Female,"€32,52",mastercard,Jewelry,Argentina,14:21:58
Kenny Yancey,Male,"€73,23",americanexpress,Games,France,16:55:22
Pascale Tuther,Male,"€35,96",mastercard,Books,Portugal,22:28:19
Jared Szimoni,Male,"€6,76",americanexpress,Grocery,Brazil,17:20:40
Odella Luxen,Female,"€67,68",americanexpress,Health,France,20:35:53
Ted Hackelton,Female,"€33,18",americanexpress,Baby,Brazil,6:48:19
Gretal Salter,Female,"€88,96",americanexpress,Beauty,Brazil,3:52:47
Farrah Zuppa,Female,"€24,89",americanexpress,Movies,Portugal,1:59:33
Bentley Dundon,Male,"€78,10",americanexpress,Books,Brazil,5:32:22
Selina Amoore,Agender,"€71,92",mastercard,Electronics,France,3:11:32
Moise Clarke-Williams,Male,"€7,06",americanexpress,Grocery,France,0:25:45
Sanson Pedro,Male,"€88,64",visa,Garden,Portugal,18:27:34
Rheta Larcier,Female,"€79,84",americanexpress,Games,Argentina,16:55:25
Niels Como,Male,"€62,32",visa,Clothing,Argentina,19:24:43
Care Biddwell,Genderfluid,"€17,49",mastercard,Shoes,Brazil,4:16:34
Elijah Stanners,Male,"€46,98",americanexpress,Computers,Argentina,21:06:47
Garnette Giggs,Female,"€95,38",americanexpress,Electronics,France,5:26:16
Corinne Wishart,Female,"€96,91",americanexpress,Electronics,France,4:56:07
Albina Wisker,Female,"€51,26",americanexpress,Jewelry,Brazil,6:47:01
Bobbee Szwarc,Female,"€51,62",mastercard,Beauty,Brazil,4:19:38
Tybie Burndred,Female,"€90,90",visa,Beauty,Portugal,12:57:46
Buck Goodredge,Male,"€65,12",americanexpress,Kids,France,8:29:05
Phedra Huband,Female,"€80,84",americanexpress,Beauty,Brazil,18:25:11
Leroi Dowse,Male,"€69,39",visa,Tools,France,3:57:43
Nahum Reynoollds,Male,"€85,95",mastercard,Movies,France,9:23:42
Keeley Aspinal,Female,"€92,12",mastercard,Health,Portugal,5:31:56
Berget Methven,Female,"€60,23",americanexpress,Outdoors,Germany,14:32:02
Evan Lambrecht,Male,"€91,81",mastercard,Sports,Portugal,3:02:15
Jerrome Haggath,Male,"€94,24",mastercard,Jewelry,Spain,14:28:55
Darelle Sellar,Female,"€8,71",mastercard,Baby,Portugal,10:11:04
Joete Lanphier,Female,"€11,82",visa,Tools,France,3:34:32
Kendell Dranfield,Male,"€21,35",visa,Shoes,Portugal,7:14:44
Melvyn Criag,Male,"€82,26",visa,Toys,France,20:18:59
L;urette Wheildon,Female,"€34,53",mastercard,Automotive,Portugal,11:21:18
Pascale Kiddey,Male,"€60,40",visa,Kids,France,7:27:34
Kaleb Kinsley,Male,"€17,26",americanexpress,Toys,Portugal,12:46:09
Der Margarson,Non-binary,"€67,49",visa,Kids,Spain,21:33:27
Ethan Issett,Male,"€64,70",visa,Automotive,Argentina,21:26:58
Rosmunda Chandler,Female,"€26,28",americanexpress,Garden,Portugal,4:07:55
Odelle Bithell,Non-binary,"€53,63",americanexpress,Toys,Portugal,10:30:04
Claire Worwood,Female,"€69,38",americanexpress,Beauty,Brazil,3:42:03
Paige Courtese,Male,"€43,61",mastercard,Music,France,9:38:59
Alisa Blackburn,Female,"€28,72",americanexpress,Clothing,Brazil,18:26:30
Amble Gudde,Male,"€58,63",mastercard,Tools,Portugal,4:18:45
Grace Spuner,Male,"€40,08",americanexpress,Kids,Brazil,2:32:42
Yorke Levick,Male,"€71,08",americanexpress,Books,Argentina,17:44:52
Liva Heam,Agender,"€44,01",visa,Games,Brazil,19:55:12
Giffie Chesnut,Male,"€88,85",visa,Jewelry,Argentina,17:52:11
Bondy Cahalan,Male,"€41,81",mastercard,Sports,Spain,8:43:56
Sibella Brugger,Female,"€98,44",americanexpress,Outdoors,Brazil,3:21:20
Charlean Giacobini,Polygender,"€86,30",americanexpress,Movies,Brazil,23:48:34
Courtnay Anthonies,Male,"€13,70",mastercard,Games,France,6:32:52
Berte Glaysher,Female,"€17,84",mastercard,Garden,France,2:43:23
Emelyne Moffett,Female,"€20,18",americanexpress,Health,Argentina,11:35:37
Cordell Botly,Male,"€64,88",americanexpress,Games,France,10:15:43
Thorny Duesbury,Genderfluid,"€5,53",americanexpress,Grocery,Brazil,21:12:37
Ted Togher,Female,"€73,80",americanexpress,Tools,Brazil,11:54:18
Walker Whitney,Male,"€83,13",visa,Home,Portugal,15:08:15
Kele Headrick,Male,"€31,67",mastercard,Books,Brazil,22:50:19
Ibbie Firminger,Female,"€82,20",mastercard,Toys,Argentina,2:58:47
Parsifal Redhead,Male,"€63,25",visa,Books,Portugal,11:46:05
Nahum Morrowe,Male,"€9,91",mastercard,Beauty,Brazil,12:30:43
Jean Pearman,Male,"€10,10",mastercard,Health,Argentina,2:27:24
Brit Ainsworth,Female,"€64,85",mastercard,Health,France,13:40:38
Hadlee Lackmann,Male,"€80,57",visa,Electronics,France,19:17:19
Jimmie Samart,Genderqueer,"€69,08",mastercard,Grocery,Brazil,20:52:21
Gav Daintrey,Male,"€24,93",americanexpress,Toys,Portugal,6:30:48
Pacorro Cecil,Male,"€60,66",mastercard,Sports,Portugal,20:33:15
Gary Dosdale,Male,"€46,46",visa,Tools,France,9:16:18
Lora Brixey,Female,"€12,63",mastercard,Kids,Argentina,7:21:40
Noe Tabbernor,Male,"€44,00",visa,Health,Portugal,0:51:56
Berke Shapter,Male,"€65,55",visa,Electronics,France,15:40:06
Lewiss Colum,Male,"€2,76",americanexpress,Games,France,12:07:04
Sloan Osgordby,Male,"€96,94",americanexpress,Outdoors,France,11:15:25
Marlowe Ravenscraft,Male,"€42,81",visa,Shoes,Brazil,17:02:42
Duncan Dechelle,Male,"€15,94",americanexpress,Sports,Portugal,15:20:34
Clareta Nel,Female,"€39,47",americanexpress,Tools,Germany,9:09:06
Reinwald Snare,Male,"€14,12",americanexpress,Tools,Argentina,23:14:50
Ruddy Teresse,Male,"€80,44",americanexpress,Tools,Portugal,12:43:18
Cacilie Stanbra,Female,"€6,22",americanexpress,Industrial,Portugal,7:55:48
Alexandro Soughton,Male,"€48,36",americanexpress,Computers,France,20:04:28
Nerta Ferneyhough,Female,"€81,31",americanexpress,Shoes,Brazil,18:25:45
Elaina Reagan,Female,"€11,15",mastercard,Music,France,7:39:56
Vida Girardini,Female,"€17,54",americanexpress,Movies,Brazil,7:27:04
Symon Minelli,Male,"€77,24",mastercard,Tools,Portugal,18:46:03
Vanda Hynd,Genderqueer,"€52,72",visa,Garden,Portugal,19:16:21
Tabby Lamacraft,Genderqueer,"€99,68",visa,Jewelry,Germany,0:00:32
Sigismond Watson,Male,"€96,43",visa,Sports,Brazil,16:27:49
Harri Phalip,Female,"€22,56",mastercard,Garden,Argentina,19:02:44
Jedediah Ashenhurst,Male,"€9,24",visa,Books,Portugal,4:59:20
Hy Housiaux,Male,"€81,93",mastercard,Automotive,France,6:07:40
Packston Leckenby,Male,"€66,55",visa,Garden,Brazil,17:50:20
Damian Bollam,Male,"€86,16",mastercard,Grocery,Portugal,12:09:59
Misty Goodhay,Female,"€49,83",visa,Games,Brazil,21:54:30
Reece Drinkeld,Male,"€55,89",americanexpress,Electronics,Germany,12:30:02
Warren Leinster,Male,"€46,01",mastercard,Movies,Portugal,23:24:06
Nolana Hedingham,Agender,"€33,52",americanexpress,Books,France,12:45:16
Bari Harriss,Female,"€92,93",mastercard,Shoes,Argentina,4:25:32
Anallise Gerred,Female,"€16,46",visa,Health,Argentina,11:43:48
Sheila-kathryn Oxbrough,Female,"€0,04",mastercard,Games,Brazil,11:39:22
Carly Walster,Male,"€22,31",americanexpress,Electronics,Argentina,4:22:57
Lanae Cleugher,Female,"€25,13",mastercard,Movies,Brazil,10:13:44
Uta Kondratenya,Female,"€96,88",americanexpress,Industrial,France,10:56:49
Anderson Ferfulle,Male,"€29,97",americanexpress,Home,France,7:40:19
Julieta Dran,Female,"€78,67",visa,Books,France,12:40:02
Filberte Lampet,Male,"€21,90",americanexpress,Home,Portugal,10:13:34
Freddie Hasselby,Female,"€50,69",visa,Music,France,3:22:06
Enrico Dunabie,Male,"€34,61",mastercard,Books,Portugal,12:31:51
Carin Abade,Female,"€58,43",americanexpress,Grocery,France,6:44:21
Sigrid Skellington,Female,"€20,79",mastercard,Jewelry,Brazil,10:32:44
Fleur Stobbie,Female,"€94,25",visa,Baby,France,15:43:16
Adi Duthy,Female,"€77,15",americanexpress,Home,France,6:52:55
Alis Evins,Female,"€18,40",visa,Movies,Brazil,20:11:03
Antone Netley,Male,"€40,96",americanexpress,Tools,Brazil,10:30:26
Kipp Williscroft,Female,"€17,29",americanexpress,Industrial,Portugal,4:34:38
Leola Railton,Female,"€93,38",mastercard,Movies,Argentina,16:54:09
Leland Felkin,Male,"€92,87",mastercard,Grocery,Brazil,6:56:04
Roman Trustram,Male,"€92,52",americanexpress,Home,Portugal,23:49:39
Doloritas Clyma,Female,"€76,43",visa,Garden,Brazil,0:28:41
Christie MacKay,Male,"€70,18",mastercard,Beauty,Portugal,19:05:59
Lay Bulman,Male,"€77,53",mastercard,Electronics,Brazil,0:49:11
Lilias Duckering,Female,"€92,07",visa,Outdoors,France,13:25:15
Bald Domino,Male,"€79,09",visa,Games,France,18:46:48
Marshall Melburg,Male,"€74,75",visa,Clothing,Argentina,18:57:56
Lyssa Di Franceschi,Female,"€61,51",mastercard,Beauty,Brazil,8:15:50
Jarad Gullyes,Male,"€13,96",americanexpress,Sports,Portugal,21:38:20
Wendie Balke,Female,"€81,47",americanexpress,Books,France,7:25:01
Marv Sculpher,Male,"€33,49",americanexpress,Kids,Portugal,13:34:07
Ediva Langhorne,Female,"€32,08",americanexpress,Baby,Brazil,5:19:15
Shelby Atyeo,Male,"€13,72",visa,Sports,Portugal,9:20:16
Alfie Lamborn,Female,"€58,91",visa,Garden,France,2:12:58
Chryste Ovell,Female,"€20,57",mastercard,Jewelry,Brazil,1:03:07
Yardley Atcock,Male,"€58,35",americanexpress,Baby,Portugal,3:10:19
Clemmie Cubbon,Female,"€9,69",americanexpress,Beauty,France,2:49:54
Dov Soutar,Male,"€84,50",mastercard,Baby,Argentina,22:53:32
Zared Adriani,Male,"€15,75",visa,Health,Spain,9:29:40
Weber Plowell,Male,"€5,68",americanexpress,Kids,Portugal,13:29:21
Munmro Rusted,Male,"€49,37",mastercard,Home,Germany,23:16:31
Coral Aleksankin,Female,"€52,03",americanexpress,Baby,Portugal,22:43:55
Carolyn Papierz,Female,"€32,45",americanexpress,Industrial,Argentina,13:58:13
Jacquette Eisak,Female,"€88,33",visa,Health,France,21:35:12
Petronella Uvedale,Female,"€56,32",visa,Computers,Brazil,0:43:15
Olin Mattson,Male,"€46,56",mastercard,Electronics,Brazil,14:35:58
Carri Perazzo,Female,"€61,18",americanexpress,Beauty,Argentina,1:19:57
Meg Eddowis,Female,"€81,51",visa,Toys,Brazil,8:28:11
Irwinn Babbidge,Agender,"€93,13",americanexpress,Clothing,Brazil,17:40:27
Dorelia Ilyushkin,Female,"€33,53",americanexpress,Health,France,16:39:11
Junia Brugden,Female,"€35,11",americanexpress,Movies,Brazil,23:11:15
Terrance Feldhorn,Male,"€72,09",visa,Outdoors,Portugal,14:22:14
Bethina Scoyles,Female,"€78,76",americanexpress,Health,Germany,4:42:46
Winonah Bows,Female,"€89,04",visa,Shoes,Argentina,13:34:07
Casar Knevet,Genderfluid,"€4,72",mastercard,Tools,Portugal,15:03:31
Drake Yurov,Male,"€45,45",americanexpress,Electronics,France,12:05:50
Joycelin Besantie,Female,"€70,16",americanexpress,Health,Argentina,22:05:49
Ulises Kimbury,Male,"€14,03",americanexpress,Industrial,France,18:40:27
Kathleen Deane,Female,"€48,94",visa,Outdoors,Brazil,14:32:52
Tessie Pryer,Female,"€39,56",americanexpress,Beauty,Argentina,14:30:10
Stacia Ivy,Female,"€56,17",mastercard,Garden,Portugal,3:24:11
Bernarr MacCaig,Male,"€47,29",mastercard,Garden,Portugal,0:26:19
Boycey Dennehy,Male,"€88,50",americanexpress,Electronics,Portugal,11:15:54
Talia Edser,Female,"€77,03",visa,Grocery,France,12:36:45
Jemmy Cordy,Female,"€26,50",americanexpress,Beauty,France,0:59:07
Robinia Middleditch,Non-binary,"€74,89",visa,Jewelry,Brazil,21:49:10
Bryanty Hasard,Male,"€6,62",visa,Health,France,11:51:02
Chase Vedyasov,Male,"€79,28",mastercard,Tools,Brazil,5:09:27
Stanford Stoyles,Male,"€48,38",americanexpress,Electronics,Argentina,10:12:39
Rosamund Southworth,Female,"€17,45",mastercard,Games,Brazil,6:56:21
Merissa Waghorn,Female,"€54,36",visa,Movies,Brazil,19:30:55
Alexander Di Francesco,Male,"€23,78",americanexpress,Shoes,Argentina,8:18:04
Sylvan Lemarie,Male,"€80,58",visa,Outdoors,France,7:21:55
Marin Jenno,Female,"€47,84",visa,Kids,Argentina,6:44:22
Esteban Cahey,Male,"€95,46",americanexpress,Electronics,Brazil,22:17:54
Akim Treweek,Male,"€37,85",mastercard,Grocery,France,1:34:39
Teddie Napton,Male,"€3,22",visa,Beauty,France,2:03:32
Archie Beddin,Male,"€98,81",americanexpress,Kids,Germany,18:58:43
Flora Kydde,Female,"€34,83",mastercard,Automotive,Brazil,20:35:37
Ulberto Skeete,Male,"€8,38",visa,Jewelry,Portugal,16:18:33
Harman Bibey,Male,"€44,06",mastercard,Tools,Brazil,9:03:00
Miquela Ralestone,Female,"€99,83",visa,Home,Portugal,6:44:27
Bren Borham,Male,"€62,37",americanexpress,Clothing,Brazil,13:10:26
Lazar Gagan,Male,"€47,99",mastercard,Grocery,Brazil,23:41:54
Remus Chalcraft,Male,"€49,89",americanexpress,Kids,Germany,1:31:01
Laurella Shelp,Female,"€55,39",visa,Toys,Brazil,14:59:56
Kenneth Castagnet,Agender,"€78,63",mastercard,Outdoors,France,8:53:53
Linc Yashunin,Male,"€69,18",visa,Toys,Brazil,8:10:53
Janean Crossingham,Female,"€7,04",visa,Baby,France,17:48:02
Isabeau Accombe,Female,"€54,08",visa,Grocery,Argentina,2:52:37
Deane Neve,Female,"€10,47",mastercard,Computers,France,0:33:15
Oralia Mourton,Female,"€23,14",visa,Clothing,Brazil,7:04:20
Zahara Cornew,Female,"€33,85",mastercard,Sports,Argentina,16:40:32
Fey Chastanet,Female,"€88,05",visa,Automotive,France,12:57:36
Corette Epinay,Female,"€27,46",visa,Clothing,France,15:59:26
Jemimah Bleyman,Female,"€21,54",mastercard,Garden,France,5:42:12
Lauren Pereira,Genderfluid,"€64,50",americanexpress,Games,Brazil,9:28:49
Padraic Ketch,Male,"€7,84",mastercard,Health,France,4:00:09
Patty Mangenet,Female,"€44,90",visa,Beauty,France,1:19:06
Sheilah Whannel,Female,"€90,09",visa,Music,France,15:15:07
Zacharias Hatliffe,Male,"€61,32",visa,Games,Portugal,15:35:46
Sholom Craggs,Male,"€85,32",visa,Toys,Portugal,10:43:50
Baillie Burnsides,Male,"€91,36",mastercard,Home,France,1:54:23
Lemar Bence,Male,"€97,00",mastercard,Shoes,France,20:28:18
